,graph name,sols match,og fail,v2 fail,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph12-40_3-1-3,True,no,False,False,3.536,24.83,21.293999999999997,12,12.0,"{2, 37, 5}","[11, 37, 39]",{40},[19],"{33, 36, 14}","[14, 33, 36]"
002,rndgraph12-40_3-1-3,True,no,False,False,2.3,13.93,11.629999999999999,12,12.0,"{8, 9, 15}","[8, 9, 15]",{40},[16],"{3, 13, 39}","[3, 13, 39]"
003,rndgraph12-40_3-1-3,True,no,False,False,76.845,330.57,253.725,10,10.0,"{1, 20, 30}","[2, 31, 37]",{40},[24],"{33, 26, 31}","[1, 30, 33]"
004,rndgraph12-40_3-1-3,True,no,False,True,79.297,20.53,-58.766999999999996,12,12.0,"{16, 37, 39}","[28, 37, 39]",{33},[33],"{24, 28, 14}","[14, 16, 24]"
005,rndgraph12-40_3-1-3,True,no,False,False,21.02,59.66,38.64,10,10.0,"{19, 21, 39}","[21, 25, 31]",{2},[14],"{1, 26, 33}","[1, 18, 33]"
006,rndgraph12-40_3-1-3,True,no,False,True,30.349,12.68,-17.669,12,12.0,"{25, 3, 4}","[2, 15, 28]",{1},[1],"{2, 22, 39}","[22, 25, 39]"
007,rndgraph12-40_3-1-3,False,no,False,False,12.057,25.85,13.793000000000001,10,10.000000000000002,"{25, 5, 23}","[7, 22, 31]",{7},[20],"{10, 20, 28}","[10, 23, 28]"
008,rndgraph12-40_3-1-3,True,no,False,True,47.813,10.8,-37.013000000000005,11,11.0,"{24, 2, 26}","[5, 30, 36]",{9},[3],"{33, 3, 12}","[9, 12, 33]"
009,rndgraph12-40_3-1-3,True,no,False,False,13.869,47.74,33.871,11,11.0,"{8, 17, 15}","[3, 14, 21]",{21},[17],"{16, 24, 26}","[16, 24, 26]"
010,rndgraph12-40_3-1-3,True,no,False,False,20.296,22.25,1.9540000000000006,12,12.0,"{32, 19, 5}","[5, 35, 38]",{40},[12],"{17, 34, 22}","[17, 22, 34]"
011,rndgraph12-40_3-1-3,True,no,False,False,7.427,14.4,6.973000000000001,13,13.0,"{9, 20, 21}","[13, 33, 40]",{17},[37],"{4, 12, 6}","[6, 12, 17]"
012,rndgraph12-40_3-1-3,True,no,False,False,9.687,227.66,217.97299999999998,11,11.0,"{35, 21, 7}","[14, 21, 24]",{39},[35],"{40, 3, 22}","[3, 12, 22]"
013,rndgraph12-40_3-1-3,True,no,False,False,17.368,166.4,149.032,11,11.0,"{40, 34, 27}","[2, 5, 34]",{32},[28],"{26, 13, 14}","[13, 14, 26]"
014,rndgraph12-40_3-1-3,True,no,False,False,1.792,17.75,15.958,11,11.0,"{24, 12, 37}","[10, 31, 33]",{2},[19],"{10, 3, 31}","[3, 20, 24]"
015,rndgraph12-40_3-1-3,True,no,False,False,5.028,12.75,7.722,13,13.0,"{3, 13, 30}","[5, 20, 23]",{5},[12],"{32, 4, 29}","[4, 29, 32]"
016,rndgraph12-40_3-1-3,True,no,False,False,16.203,74.94,58.736999999999995,10,10.0,"{32, 10, 18}","[8, 17, 37]",{2},[29],"{1, 35, 5}","[22, 30, 35]"
017,rndgraph12-40_3-1-3,True,no,False,True,37.039,14.94,-22.099000000000004,11,11.0,"{9, 26, 25}","[7, 8, 36]",{30},[5],"{12, 4, 5}","[4, 12, 30]"
018,rndgraph12-40_3-1-3,True,no,False,True,21.717,15.79,-5.927,11,11.0,"{8, 20, 28}","[21, 28, 37]",{10},[17],"{27, 11, 7}","[3, 7, 11]"
019,rndgraph12-40_3-1-3,True,no,False,False,23.444,19820.02,19796.576,10,10.0,"{9, 12, 6}","[7, 12, 35]",{1},[25],"{25, 14, 23}","[9, 14, 40]"
020,rndgraph12-40_3-1-3,True,no,False,True,34.397,17.44,-16.956999999999997,11,11.0,"{30, 6, 15}","[10, 32, 35]",{29},[27],"{35, 10, 27}","[3, 29, 39]"
