,graph_name,imp_failed,paper_fail,answers_match,Z_sols_match,improved_time,imp_time,paper_time,time_difference,imp_obj,paper_obj,imp_X_sol,paper_X_sol,imp_Y_sol,paper_Y_sol,imp_Z_sol,paper_Z_sol
001,rndgraph05-100_1-1-1_001,False,no,yes,False,True,1.018,2.38,-1.362,5,5,{12},[12],{1},[99],[63],[94]
002,rndgraph05-100_1-1-1_002,False,no,yes,True,True,1.452,1.664,-0.212,6,6,{38},[5],{1},[33],[25],[25]
003,rndgraph05-100_1-1-1_003,False,no,yes,False,True,0.983,2.971,-1.988,4,4,{64},[63],{1},[10],[63],[64]
004,rndgraph05-100_1-1-1_004,False,no,yes,False,True,1.853,2.015,-0.162,4,4,{78},[54],{1},[92],[29],[23]
005,rndgraph05-100_1-1-1_005,False,no,yes,True,True,0.92,2.041,-1.121,5,5,{79},[71],{1},[56],[86],[86]
006,rndgraph05-100_1-1-1_006,False,no,yes,False,True,1.748,2.252,-0.504,3,3,{15},[69],{1},[64],[63],[87]
007,rndgraph05-100_1-1-1_007,False,no,yes,False,True,1.718,4.156,-2.438,4,4,{69},[78],{1},[48],[78],[7]
008,rndgraph05-100_1-1-1_008,False,no,yes,False,True,1.137,2.351,-1.214,5,5,{51},[3],{1},[68],[94],[51]
009,rndgraph05-100_1-1-1_009,False,no,yes,False,True,1.731,2.446,-0.715,4,4,{44},[100],{1},[14],[7],[52]
010,rndgraph05-100_1-1-1_010,False,no,yes,False,True,0.851,2.084,-1.233,5,5,{15},[68],{1},[82],[19],[25]
011,rndgraph05-100_1-1-1_011,False,no,yes,False,True,1.312,2.612,-1.3,4,4,{17},[97],{1},[56],[95],[17]
012,rndgraph05-100_1-1-1_012,False,no,yes,False,True,0.958,4.807,-3.849,5,5,{98},[65],{1},[58],[52],[73]
013,rndgraph05-100_1-1-1_013,False,no,yes,False,True,0.874,2.971,-2.097,4,4,{17},[88],{1},[65],[50],[17]
014,rndgraph05-100_1-1-1_014,False,no,yes,True,True,0.922,2.367,-1.445,5,5,{69},[21],{1},[38],[41],[41]
015,rndgraph05-100_1-1-1_015,False,no,yes,True,True,1.812,7.883,-6.071,5,5,{79},[42],{1},[52],[98],[98]
016,rndgraph05-100_1-1-1_016,False,no,yes,True,True,0.886,2.652,-1.766,6,6,{86},[67],{1},[68],[82],[82]
017,rndgraph05-100_1-1-1_017,False,no,yes,False,True,0.877,9.016,-8.139,5,5,{21},[70],{2},[24],[1],[97]
018,rndgraph05-100_1-1-1_018,False,no,yes,False,True,1.207,10.083,-8.876,4,4,{18},[2],{69},[74],[74],[69]
019,rndgraph05-100_1-1-1_019,False,no,yes,False,True,1.02,1.922,-0.902,4,4,{57},[10],{1},[85],[10],[57]
020,rndgraph05-100_1-1-1_020,False,no,yes,False,True,0.828,2.73,-1.902,4,4,{78},[94],{1},[80],[43],[68]
