,graph name,og fail,v2 fail,sols match,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph05-20_3-3-3,False,False,True,True,20.801,7.35,-13.450999999999999,17,17.0,[],"{9, 12, 17}","[1, 4, 14]","{1, 4, 5}","[2, 3, 10]","{10, 2, 3}"
002,rndgraph05-20_3-3-3,False,False,True,True,23.379,7.64,-15.739,17,17.0,[],{9},"[3, 4, 14]","{3, 4, 6}","[1, 2, 5]","{1, 2, 5}"
003,rndgraph05-20_3-3-3,False,False,True,True,26.534,13.28,-13.254,17,17.0,[],"{8, 5, 14}","[2, 12, 15]","{1, 3, 4}","[10, 13, 18]","{18, 2, 10}"
004,rndgraph05-20_3-3-3,False,False,True,True,47.9,8.87,-39.03,17,17.0,[],{9},"[2, 3, 11]","{1, 2, 3}","[5, 13]","{17, 4, 13}"
005,rndgraph05-20_3-3-3,False,False,True,True,24.17,10.64,-13.530000000000001,17,17.0,[],"{8, 16}","[1, 12, 14]","{1, 2, 5}","[2, 5, 13]","{11, 3, 4}"
006,rndgraph05-20_3-3-3,False,False,True,True,25.086,8.87,-16.216,17,17.0,[],"{16, 10, 18}","[1, 3, 14]","{1, 3, 4}","[2, 9, 12]","{2, 12, 20}"
007,rndgraph05-20_3-3-3,False,False,True,True,33.34,8.0,-25.340000000000003,17,17.0,[],set(),"[1, 2, 3]","{1, 3, 4}","[10, 15]","{11, 2, 10}"
008,rndgraph05-20_3-3-3,False,False,True,True,20.86,12.34,-8.52,17,17.0,[],{7},"[2, 3, 20]","{1, 2, 3}","[7, 15, 18]","{18, 13, 14}"
009,rndgraph05-20_3-3-3,False,False,True,True,22.031,19.03,-3.0009999999999977,17,17.0,[],"{9, 12, 6}","[1, 2, 4]","{1, 2, 4}","[3, 5, 12]","{13, 3, 5}"
010,rndgraph05-20_3-3-3,False,False,True,True,23.724,10.51,-13.214,17,17.0,[],{17},"[2, 5, 8]","{2, 3, 4}","[1, 3, 20]","{1, 20}"
011,rndgraph05-20_3-3-3,False,False,True,True,30.542,9.57,-20.972,17,17.0,[],set(),"[11, 14, 17]","{1, 2, 5}","[2, 7, 13]","{8, 3, 4}"
012,rndgraph05-20_3-3-3,False,False,True,True,21.429,7.68,-13.748999999999999,17,17.0,[],"{8, 17, 19}","[1, 5, 13]","{1, 4, 5}","[2, 3, 8]","{2, 3, 6}"
013,rndgraph05-20_3-3-3,False,False,True,True,21.647,14.31,-7.336999999999998,17,17.0,[],"{9, 15}","[1, 3, 11]","{1, 3, 4}","[7, 14, 15]","{8, 16, 2}"
014,rndgraph05-20_3-3-3,False,False,True,True,21.126,7.86,-13.266000000000002,17,17.0,[],"{8, 17, 19}","[3, 4, 20]","{2, 3, 4}","[2, 5, 6]","{1, 5, 6}"
015,rndgraph05-20_3-3-3,False,False,True,True,21.637,13.18,-8.457,17,17.0,[],{7},"[2, 3, 11]","{2, 3, 5}","[4, 5, 15]","{1, 4, 15}"
016,rndgraph05-20_3-3-3,False,False,True,True,23.189,8.13,-15.059,17,17.0,[],set(),"[2, 5, 12]","{1, 2, 3}","[1, 4, 17]","{18, 5, 7}"
017,rndgraph05-20_3-3-3,False,False,True,True,22.703,10.99,-11.713,17,17.0,[],set(),"[2, 4, 17]","{1, 2, 4}","[1, 5, 14]","{3, 6, 14}"
018,rndgraph05-20_3-3-3,False,False,True,True,22.084,9.05,-13.033999999999999,17,17.0,[],{19},"[3, 4, 11]","{2, 3, 5}","[1, 5, 17]","{1, 4, 17}"
019,rndgraph05-20_3-3-3,False,False,True,True,24.385,8.98,-15.405000000000001,17,17.0,[],set(),"[1, 2, 3]","{1, 2, 3}","[5, 8, 11]","{8, 5, 6}"
020,rndgraph05-20_3-3-3,False,False,True,True,23.3,10.08,-13.22,17,17.0,[],{7},"[3, 4, 11]","{2, 3, 4}","[1, 9, 13]","{1, 20, 9}"
