,graph name,sols match,og fail,v2 fail,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph05-60_1-1-1,True,no,False,False,1.533,2.11,0.577,9,9.0,{2},[4],{3},[13],{19},[16]
002,rndgraph05-60_1-1-1,True,no,False,True,0.772,0.52,-0.252,11,11.0,{51},[30],{1},[46],{30},[36]
003,rndgraph05-60_1-1-1,True,no,False,True,1.118,1.04,-0.07800000000000007,9,9.0,{43},[43],{41},[41],{25},[25]
004,rndgraph05-60_1-1-1,True,no,False,True,1.743,0.35,-1.3930000000000002,10,10.0,{33},[24],{1},[1],{57},[33]
005,rndgraph05-60_1-1-1,True,no,False,True,4.322,3.48,-0.8420000000000001,10,10.0,{15},[15],{57},[57],{11},[11]
006,rndgraph05-60_1-1-1,True,no,False,True,0.793,0.47,-0.32300000000000006,8,8.0,{4},[34],{1},[4],{34},[50]
007,rndgraph05-60_1-1-1,True,no,False,True,1.73,0.89,-0.84,16,16.0,{23},[23],{6},[6],{21},[21]
008,rndgraph05-60_1-1-1,True,no,False,True,1.922,0.94,-0.982,10,10.0,{41},[41],{30},[37],{37},[30]
009,rndgraph05-60_1-1-1,True,no,False,True,2.334,1.11,-1.224,8,8.0,{41},[41],{54},[54],{60},[60]
010,rndgraph05-60_1-1-1,True,no,False,False,0.745,2.88,2.135,8,8.0,{12},[29],{1},[37],{15},[55]
011,rndgraph05-60_1-1-1,True,no,False,True,1.937,1.42,-0.5170000000000001,9,9.0,{43},[23],{60},[44],{23},[43]
012,rndgraph05-60_1-1-1,True,no,False,True,2.308,1.44,-0.8679999999999999,9,9.0,{1},[50],{38},[11],{11},[38]
013,rndgraph05-60_1-1-1,True,no,False,True,0.666,0.28,-0.386,10,10.0,{50},[28],{1},[19],{28},[50]
014,rndgraph05-60_1-1-1,False,no,False,True,1.297,0.51,-0.7869999999999999,7,7.000000000000003,{51},[51],{1},[22],{34},[34]
015,rndgraph05-60_1-1-1,True,no,False,True,2.292,1.15,-1.142,8,8.0,{30},[30],{8},[8],{43},[43]
016,rndgraph05-60_1-1-1,True,no,False,True,2.528,1.33,-1.198,7,7.0,{54},[48],{1},[18],{35},[35]
017,rndgraph05-60_1-1-1,True,no,False,False,1.086,1.09,0.0040000000000000036,8,8.0,{9},[33],{1},[13],{48},[56]
018,rndgraph05-60_1-1-1,True,no,False,False,0.785,0.86,0.07499999999999996,11,11.0,{12},[12],{1},[54],{44},[44]
019,rndgraph05-60_1-1-1,True,no,False,True,1.724,0.92,-0.8039999999999999,12,12.0,{47},[59],{43},[43],{56},[56]
020,rndgraph05-60_1-1-1,True,no,False,True,1.987,0.5,-1.487,9,9.0,{20},[20],{39},[39],{1},[1]
