,graph name,sols match,og fail,v2 fail,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph05-40_1-1-1,True,no,False,True,0.424,0.34,-0.08399999999999996,17,17.0,{38},[24],{3},[18],{26},[26]
002,rndgraph05-40_1-1-1,True,no,False,True,0.374,0.34,-0.033999999999999975,18,18.0,{23},[5],{4},[13],{2},[2]
003,rndgraph05-40_1-1-1,True,no,False,False,0.585,0.81,0.2250000000000001,23,23.0,{30},[30],{38},[38],{9},[9]
004,rndgraph05-40_1-1-1,True,no,False,False,0.349,0.82,0.471,23,23.0,{29},[4],{12},[21],{21},[12]
005,rndgraph05-40_1-1-1,True,no,False,True,0.494,0.28,-0.21399999999999997,16,16.0,{19},[36],{7},[19],{36},[24]
006,rndgraph05-40_1-1-1,True,no,False,False,0.4,0.5,0.09999999999999998,19,19.0,{5},[5],{34},[34],{36},[36]
007,rndgraph05-40_1-1-1,True,no,False,True,0.818,0.32,-0.49799999999999994,21,21.0,{15},[15],{1},[34],{10},[10]
008,rndgraph05-40_1-1-1,True,no,False,True,0.478,0.46,-0.01799999999999996,30,30.0,{23},[23],{24},[24],{32},[32]
009,rndgraph05-40_1-1-1,True,no,False,False,0.438,0.85,0.412,22,22.0,{19},[19],{23},[23],{8},[8]
010,rndgraph05-40_1-1-1,True,no,False,False,0.447,0.8,0.35300000000000004,24,24.0,{22},[22],{34},[34],{17},[17]
011,rndgraph05-40_1-1-1,True,no,False,False,0.672,0.74,0.06799999999999995,27,27.0,{23},[23],{17},[17],{9},[9]
012,rndgraph05-40_1-1-1,True,no,False,True,0.622,0.32,-0.302,22,22.0,{3},[3],{2},[2],{38},[38]
013,rndgraph05-40_1-1-1,True,no,False,False,0.488,0.74,0.252,29,29.0,{4},[26],{27},[27],{2},[2]
014,rndgraph05-40_1-1-1,True,no,False,False,0.833,1.0,0.16700000000000004,16,16.0,{36},[36],{21},[21],{29},[29]
015,rndgraph05-40_1-1-1,True,no,False,True,0.752,0.58,-0.17200000000000004,20,20.0,{23},[23],{4},[4],{33},[33]
016,rndgraph05-40_1-1-1,True,no,False,True,0.475,0.4,-0.07499999999999996,24,24.0,{2},[40],{40},[2],{4},[4]
017,rndgraph05-40_1-1-1,True,no,False,False,0.386,0.88,0.494,24,24.0,{26},[26],{35},[35],{7},[7]
018,rndgraph05-40_1-1-1,True,no,False,True,0.557,0.27,-0.28700000000000003,26,26.0,{29},[29],{5},[5],{1},[1]
019,rndgraph05-40_1-1-1,True,no,False,True,0.476,0.35,-0.126,21,21.0,{27},[27],{10},[10],{5},[5]
020,rndgraph05-40_1-1-1,True,no,False,False,0.693,0.98,0.28700000000000003,23,23.0,{27},[26],{30},[9],{26},[27]
