,graph name,sols match,og fail,v2 fail,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph05-40_1-1-1,True,no,False,True,0.424,0.35,-0.07400000000000001,17,17.0,{38},[24],{3},[18],{26},[26]
002,rndgraph05-40_1-1-1,True,no,False,True,0.374,0.33,-0.043999999999999984,18,18.0,{23},[5],{4},[13],{2},[2]
003,rndgraph05-40_1-1-1,True,no,False,False,0.585,0.85,0.265,23,23.0,{30},[30],{38},[38],{9},[9]
004,rndgraph05-40_1-1-1,True,no,False,False,0.349,0.8,0.45100000000000007,23,23.0,{29},[4],{12},[21],{21},[12]
005,rndgraph05-40_1-1-1,True,no,False,True,0.494,0.27,-0.22399999999999998,16,16.0,{19},[36],{7},[19],{36},[24]
006,rndgraph05-40_1-1-1,True,no,False,False,0.4,0.49,0.08999999999999997,19,19.0,{5},[5],{34},[34],{36},[36]
007,rndgraph05-40_1-1-1,True,no,False,True,0.818,0.32,-0.49799999999999994,21,21.0,{15},[15],{1},[34],{10},[10]
008,rndgraph05-40_1-1-1,True,no,False,True,0.478,0.45,-0.02799999999999997,30,30.0,{23},[23],{24},[24],{32},[32]
009,rndgraph05-40_1-1-1,True,no,False,False,0.438,0.84,0.40199999999999997,22,22.0,{19},[19],{23},[23],{8},[8]
010,rndgraph05-40_1-1-1,True,no,False,False,0.447,0.79,0.343,24,24.0,{22},[22],{34},[34],{17},[17]
011,rndgraph05-40_1-1-1,True,no,False,False,0.672,0.73,0.05799999999999994,27,27.0,{23},[23],{17},[17],{9},[9]
012,rndgraph05-40_1-1-1,True,no,False,True,0.622,0.3,-0.322,22,22.0,{3},[3],{2},[2],{38},[38]
013,rndgraph05-40_1-1-1,True,no,False,False,0.488,0.71,0.22199999999999998,29,29.0,{4},[26],{27},[27],{2},[2]
014,rndgraph05-40_1-1-1,True,no,False,False,0.833,1.05,0.21700000000000008,16,16.0,{36},[36],{21},[21],{29},[29]
015,rndgraph05-40_1-1-1,True,no,False,True,0.752,0.6,-0.15200000000000002,20,20.0,{23},[23],{4},[4],{33},[33]
016,rndgraph05-40_1-1-1,True,no,False,True,0.475,0.42,-0.05499999999999999,24,24.0,{2},[40],{40},[2],{4},[4]
017,rndgraph05-40_1-1-1,True,no,False,False,0.386,0.79,0.404,24,24.0,{26},[26],{35},[35],{7},[7]
018,rndgraph05-40_1-1-1,True,no,False,True,0.557,0.3,-0.25700000000000006,26,26.0,{29},[29],{5},[5],{1},[1]
019,rndgraph05-40_1-1-1,True,no,False,True,0.476,0.36,-0.11599999999999999,21,21.0,{27},[27],{10},[10],{5},[5]
020,rndgraph05-40_1-1-1,True,no,False,False,0.693,0.91,0.21700000000000008,23,23.0,{27},[26],{30},[9],{26},[27]
