,graph name,og fail,v2 fail,sols match,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph14-40_2-2-2,False,False,True,True,110.775,9.62,-101.155,5,5.0,"[3, 6]","{10, 12}","[31, 34]","{1, 34}","[9, 27]","{27, 3}"
002,rndgraph14-40_2-2-2,False,False,True,True,21.482,9.19,-12.292,6,6.0,"[8, 32]","{4, 30}","[1, 21]","{1, 21}","[11, 30]","{8, 11}"
003,rndgraph14-40_2-2-2,False,False,True,True,439.042,12.56,-426.48199999999997,5,5.0,"[13, 22]","{12, 28}","[2, 35]","{1, 34}","[12, 28]","{24, 4}"
004,rndgraph14-40_2-2-2,False,False,True,True,48.709,4.33,-44.379000000000005,5,5.0,"[22, 25]","{9, 36}","[13, 35]","{1, 2}","[6, 36]","{22, 39}"
005,rndgraph14-40_2-2-2,False,False,True,True,21.927,11.15,-10.777,6,6.0,"[19, 25]","{29, 38}","[23, 31]","{34, 23}","[29, 35]","{35, 4}"
006,rndgraph14-40_2-2-2,False,False,True,True,5.306,0.81,-4.496,6,6.0,"[12, 33]","{36, 31}","[36, 39]","{2, 3}","[28, 35]","{1, 28}"
007,rndgraph14-40_2-2-2,False,False,True,True,150.829,5.49,-145.339,5,5.0,"[15, 39]","{20, 39}","[20, 37]","{16, 23}","[17, 32]","{40, 15}"
008,rndgraph14-40_2-2-2,False,False,True,True,1364.278,15.13,-1349.148,5,5.0,"[10, 15]","{2, 28}","[9, 36]","{31, 15}","[28, 40]","{24, 9}"
009,rndgraph14-40_2-2-2,False,False,True,True,56.647,15.77,-40.876999999999995,5,5.0,"[23, 33]","{16, 33}","[5, 22]","{1, 12}","[21, 35]","{4, 23}"
010,rndgraph14-40_2-2-2,False,False,True,True,30.562,7.93,-22.632,5,5.0,"[6, 32]","{26, 13}","[18, 20]","{2, 3}","[15, 17]","{1, 18}"
011,rndgraph14-40_2-2-2,False,False,True,True,59.623,17.29,-42.333,6,6.0,"[17, 20]","{17, 34}","[3, 39]","{1, 2}","[1, 13]","{16, 13}"
012,rndgraph14-40_2-2-2,False,False,True,True,49.652,3.36,-46.292,6,6.0,"[1, 28]","{24, 4}","[21, 24]","{18, 21}","[32, 35]","{32, 35}"
013,rndgraph14-40_2-2-2,False,False,False,True,14.495,3.39,-11.104999999999999,5,4.999999999999999,"[1, 6]","{4, 36}","[2, 34]","{9, 13}","[11, 27]","{1, 3}"
014,rndgraph14-40_2-2-2,False,False,False,True,2294.095,5.72,-2288.375,5,5.999999999999998,"[5, 27]","{8, 29}","[28, 29]","{24, 28}","[2, 11]","{16, 31}"
015,rndgraph14-40_2-2-2,False,False,True,True,21.772,3.81,-17.962,6,6.0,"[13, 22]","{10, 13}","[5, 10]","{5, 15}","[16, 28]","{16, 28}"
016,rndgraph14-40_2-2-2,False,False,True,True,17.378,6.53,-10.847999999999999,6,6.0,"[1, 16]","{24, 34}","[9, 15]","{1, 2}","[24, 34]","{9, 15}"
017,rndgraph14-40_2-2-2,False,False,True,True,352.234,10.19,-342.044,5,5.0,"[9, 10]","{10, 19}","[27, 39]","{9, 15}","[1, 32]","{32, 27}"
018,rndgraph14-40_2-2-2,False,False,False,True,75.973,2.55,-73.423,5,5.999999999999999,"[5, 31]","{6, 31}","[6, 12]","{3, 14}","[11, 36]","{40, 28}"
019,rndgraph14-40_2-2-2,False,False,True,True,63.594,7.2,-56.394,5,5.0,"[7, 15]","{32, 14}","[21, 39]","{21, 39}","[1, 9]","{1, 9}"
020,rndgraph14-40_2-2-2,False,False,True,True,45.555,6.64,-38.915,5,5.0,"[6, 21]","{10, 19}","[27, 34]","{27, 6}","[17, 19]","{32, 7}"
