,graph name,sols match,og fail,v2 fail,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph08-40_1-1-1,True,no,False,True,0.931,0.45,-0.48100000000000004,10,10.0,{19},[19],{15},[15],{17},[17]
002,rndgraph08-40_1-1-1,True,no,False,True,2.397,1.06,-1.3369999999999997,7,7.0,{7},[7],{24},[24],{37},[37]
003,rndgraph08-40_1-1-1,True,no,False,True,2.109,2.02,-0.08899999999999997,6,6.0,{39},[39],{3},[3],{32},[32]
004,rndgraph08-40_1-1-1,True,no,False,True,0.77,0.35,-0.42000000000000004,8,8.0,{11},[40],{1},[37],{15},[15]
005,rndgraph08-40_1-1-1,True,no,False,True,1.206,0.51,-0.696,7,7.0,{17},[29],{35},[13],{29},[17]
006,rndgraph08-40_1-1-1,True,no,False,True,0.419,0.27,-0.14899999999999997,7,7.0,{34},[32],{1},[19],{39},[39]
007,rndgraph08-40_1-1-1,True,no,False,True,0.68,0.4,-0.28,7,7.0,{13},[13],{40},[40],{38},[38]
008,rndgraph08-40_1-1-1,True,no,False,True,0.499,0.23,-0.269,7,7.0,{8},[8],{1},[36],{35},[35]
009,rndgraph08-40_1-1-1,True,no,False,True,1.278,0.65,-0.628,5,5.0,{12},[11],{15},[35],{35},[15]
010,rndgraph08-40_1-1-1,True,no,False,True,0.472,0.19,-0.282,7,7.0,{19},[29],{2},[3],{1},[40]
011,rndgraph08-40_1-1-1,True,no,False,True,0.821,0.6,-0.22099999999999997,9,9.0,{34},[34],{18},[18],{35},[35]
012,rndgraph08-40_1-1-1,True,no,False,True,2.558,0.28,-2.2779999999999996,6,6.0,{17},[12],{1},[17],{4},[4]
013,rndgraph08-40_1-1-1,True,no,False,True,0.947,0.94,-0.007000000000000006,5,5.0,{25},[25],{38},[38],{23},[23]
014,rndgraph08-40_1-1-1,True,no,False,True,1.22,0.6,-0.62,7,7.0,{3},[3],{18},[18],{16},[16]
015,rndgraph08-40_1-1-1,True,no,False,True,1.085,0.59,-0.495,6,6.0,{5},[5],{21},[21],{28},[28]
016,rndgraph08-40_1-1-1,True,no,False,True,0.637,0.16,-0.477,7,7.0,{38},[38],{1},[12],{36},[36]
017,rndgraph08-40_1-1-1,True,no,False,True,1.186,0.7,-0.486,8,8.0,{36},[36],{39},[39],{9},[9]
018,rndgraph08-40_1-1-1,True,no,False,True,0.549,0.26,-0.28900000000000003,6,6.0,{14},[8],{40},[31],{31},[34]
019,rndgraph08-40_1-1-1,True,no,False,True,0.417,0.33,-0.08699999999999997,8,8.0,{21},[1],{1},[35],{22},[22]
020,rndgraph08-40_1-1-1,True,no,False,True,0.687,0.35,-0.3370000000000001,7,7.0,{39},[19],{34},[23],{23},[34]
