,graph name,og fail,v2 fail,sols match,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph06-40_1-1-1,False,False,True,False,0.409,0.41,0.0010000000000000009,12,12.0,[15],{15},[37],{37},[6],{6}
002,rndgraph06-40_1-1-1,False,False,True,True,0.533,0.42,-0.11300000000000004,22,22.0,[23],{19},[25],{11},[11],{25}
003,rndgraph06-40_1-1-1,False,False,True,True,1.592,1.21,-0.3820000000000001,11,11.0,[24],{5},[16],{16},[7],{7}
004,rndgraph06-40_1-1-1,False,False,True,True,0.803,0.27,-0.533,13,13.0,[12],{35},[8],{40},[26],{26}
005,rndgraph06-40_1-1-1,False,False,True,True,0.885,0.85,-0.03500000000000003,13,13.0,[4],{1},[35],{7},[7],{35}
006,rndgraph06-40_1-1-1,False,False,True,True,1.317,1.12,-0.19699999999999984,14,14.0,[35],{35},[37],{37},[21],{21}
007,rndgraph06-40_1-1-1,False,False,True,False,1.18,2.09,0.9099999999999999,14,14.0,[34],{34},[5],{5},[18],{18}
008,rndgraph06-40_1-1-1,False,False,True,False,0.278,0.89,0.612,14,14.0,[12],{12},[25],{25},[15],{15}
009,rndgraph06-40_1-1-1,False,False,True,True,0.65,0.48,-0.17000000000000004,18,18.0,[31],{17},[12],{38},[38],{12}
010,rndgraph06-40_1-1-1,False,False,True,False,0.415,0.6,0.185,17,17.0,[21],{21},[5],{5},[32],{32}
011,rndgraph06-40_1-1-1,False,False,True,True,1.113,0.47,-0.643,13,13.0,[39],{19},[18],{27},[27],{18}
012,rndgraph06-40_1-1-1,False,False,True,True,0.845,0.27,-0.575,12,12.0,[5],{38},[38],{40},[8],{8}
013,rndgraph06-40_1-1-1,False,False,True,True,0.921,0.39,-0.531,12,12.0,[6],{6},[16],{16},[40],{40}
014,rndgraph06-40_1-1-1,False,False,True,True,1.188,0.83,-0.358,12,12.0,[27],{27},[35],{35},[14],{14}
015,rndgraph06-40_1-1-1,False,False,True,False,0.34,0.66,0.32,17,17.0,[15],{15},[33],{33},[11],{11}
016,rndgraph06-40_1-1-1,False,False,True,True,1.912,0.84,-1.072,13,13.0,[38],{38},[7],{7},[40],{40}
017,rndgraph06-40_1-1-1,False,False,True,True,0.994,0.46,-0.534,15,15.0,[40],{40},[34],{34},[39],{39}
018,rndgraph06-40_1-1-1,False,False,True,False,0.328,0.66,0.332,18,18.0,[24],{24},[4],{4},[40],{40}
019,rndgraph06-40_1-1-1,False,False,True,True,0.602,0.43,-0.172,16,16.0,[29],{29},[11],{11},[33],{33}
020,rndgraph06-40_1-1-1,False,False,True,True,1.307,1.04,-0.2669999999999999,11,11.0,[4],{15},[7],{11},[11],{7}
