,graph name,sols match,og fail,v2 fail,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph05-20_3-1-3,True,no,False,True,0.335,0.11,-0.22500000000000003,19,19.0,set(),[7],{1},[3],"{8, 3, 4}","[1, 2, 8]"
002,rndgraph05-20_3-1-3,True,no,False,True,0.405,0.09,-0.31500000000000006,19,19.0,{11},[11],{4},[4],"{1, 2, 3}","[1, 2, 3]"
003,rndgraph05-20_3-1-3,True,no,False,True,0.393,0.09,-0.30300000000000005,19,19.0,set(),[],{4},[4],"{1, 2, 3}","[1, 2, 3]"
004,rndgraph05-20_3-1-3,True,no,False,True,0.352,0.12,-0.23199999999999998,19,19.0,{15},[],{3},[4],"{1, 2, 4}","[1, 2, 3]"
005,rndgraph05-20_3-1-3,True,no,False,True,0.339,0.13,-0.20900000000000002,19,19.0,set(),[],{4},[4],"{1, 2, 3}","[1, 2, 3]"
006,rndgraph05-20_3-1-3,True,no,False,True,0.34,0.12,-0.22000000000000003,19,19.0,set(),[13],{1},[3],"{9, 3, 4}","[1, 2, 9]"
007,rndgraph05-20_3-1-3,True,no,False,True,0.385,0.09,-0.29500000000000004,19,19.0,{7},[7],{4},[4],"{1, 2, 3}","[1, 2, 3]"
008,rndgraph05-20_3-1-3,True,no,False,True,0.377,0.15,-0.227,19,19.0,set(),[],{4},[4],"{1, 2, 3}","[1, 2, 3]"
009,rndgraph05-20_3-1-3,True,no,False,True,0.328,0.14,-0.188,19,19.0,{9},[],{3},[4],"{1, 2, 4}","[1, 2, 3]"
010,rndgraph05-20_3-1-3,True,no,False,True,0.399,0.09,-0.30900000000000005,19,19.0,{14},[14],{4},[4],"{1, 2, 3}","[1, 2, 3]"
011,rndgraph05-20_3-1-3,True,no,False,True,0.335,0.08,-0.255,19,19.0,"{6, 15}","[5, 13]",{3},[4],"{1, 2, 4}","[1, 2, 3]"
012,rndgraph05-20_3-1-3,True,no,False,True,0.358,0.08,-0.27799999999999997,19,19.0,set(),[],{4},[4],"{1, 2, 3}","[1, 2, 3]"
013,rndgraph05-20_3-1-3,True,no,False,True,0.32,0.08,-0.24,19,19.0,set(),[],{4},[4],"{1, 2, 3}","[1, 2, 3]"
014,rndgraph05-20_3-1-3,True,no,False,True,0.367,0.09,-0.277,19,19.0,"{9, 19}","[9, 19]",{4},[4],"{1, 2, 3}","[1, 2, 3]"
015,rndgraph05-20_3-1-3,True,no,False,True,0.359,0.08,-0.27899999999999997,19,19.0,{11},[10],{3},[4],"{1, 2, 4}","[1, 2, 3]"
016,rndgraph05-20_3-1-3,True,no,False,True,0.366,0.08,-0.286,19,19.0,{20},[20],{4},[4],"{1, 2, 3}","[1, 2, 3]"
017,rndgraph05-20_3-1-3,True,no,False,True,0.304,0.1,-0.204,19,19.0,"{8, 17, 7}","[7, 20]",{1},[3],"{3, 4, 13}","[1, 2, 13]"
018,rndgraph05-20_3-1-3,True,no,False,True,0.373,0.08,-0.293,19,19.0,"{20, 14}","[14, 20]",{4},[4],"{1, 2, 3}","[1, 2, 3]"
019,rndgraph05-20_3-1-3,True,no,False,True,0.361,0.08,-0.28099999999999997,19,19.0,set(),[],{4},[4],"{1, 2, 3}","[1, 2, 3]"
020,rndgraph05-20_3-1-3,True,no,False,True,0.437,0.1,-0.33699999999999997,19,19.0,set(),[],{4},[4],"{1, 2, 3}","[1, 2, 3]"
