,graph name,sols match,og fail,v2 fail,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph08-40_1-1-1,True,no,False,True,0.931,0.74,-0.19100000000000006,10,10.0,{19},[19],{15},[15],{17},[17]
002,rndgraph08-40_1-1-1,True,no,False,True,2.397,1.33,-1.0669999999999997,7,7.0,{7},[7],{24},[24],{37},[37]
003,rndgraph08-40_1-1-1,True,no,False,False,2.109,2.85,0.7410000000000001,6,6.0,{39},[39],{3},[3],{32},[32]
004,rndgraph08-40_1-1-1,True,no,False,True,0.77,0.44,-0.33,8,8.0,{11},[40],{1},[37],{15},[15]
005,rndgraph08-40_1-1-1,True,no,False,True,1.206,0.88,-0.32599999999999996,7,7.0,{17},[29],{35},[13],{29},[17]
006,rndgraph08-40_1-1-1,True,no,False,True,0.419,0.37,-0.04899999999999999,7,7.0,{34},[32],{1},[19],{39},[39]
007,rndgraph08-40_1-1-1,True,no,False,True,0.68,0.4,-0.28,7,7.0,{13},[13],{40},[40],{38},[38]
008,rndgraph08-40_1-1-1,True,no,False,True,0.499,0.24,-0.259,7,7.0,{8},[8],{1},[36],{35},[35]
009,rndgraph08-40_1-1-1,True,no,False,True,1.278,0.76,-0.518,5,5.0,{12},[11],{15},[35],{35},[15]
010,rndgraph08-40_1-1-1,True,no,False,True,0.472,0.27,-0.20199999999999996,7,7.0,{19},[29],{2},[3],{1},[40]
011,rndgraph08-40_1-1-1,True,no,False,True,0.821,0.67,-0.1509999999999999,9,9.0,{34},[34],{18},[18],{35},[35]
012,rndgraph08-40_1-1-1,True,no,False,True,2.558,0.3,-2.258,6,6.0,{17},[12],{1},[17],{4},[4]
013,rndgraph08-40_1-1-1,True,no,False,False,0.947,1.03,0.08300000000000007,5,5.0,{25},[25],{38},[38],{23},[23]
014,rndgraph08-40_1-1-1,True,no,False,True,1.22,0.63,-0.59,7,7.0,{3},[3],{18},[18],{16},[16]
015,rndgraph08-40_1-1-1,True,no,False,True,1.085,0.62,-0.46499999999999997,6,6.0,{5},[5],{21},[21],{28},[28]
016,rndgraph08-40_1-1-1,True,no,False,True,0.637,0.18,-0.457,7,7.0,{38},[38],{1},[12],{36},[36]
017,rndgraph08-40_1-1-1,True,no,False,True,1.186,0.74,-0.44599999999999995,8,8.0,{36},[36],{39},[39],{9},[9]
018,rndgraph08-40_1-1-1,True,no,False,True,0.549,0.29,-0.25900000000000006,6,6.0,{14},[8],{40},[31],{31},[34]
019,rndgraph08-40_1-1-1,True,no,False,True,0.417,0.4,-0.01699999999999996,8,8.0,{21},[1],{1},[35],{22},[22]
020,rndgraph08-40_1-1-1,True,no,False,True,0.687,0.43,-0.25700000000000006,7,7.0,{39},[19],{34},[23],{23},[34]
