,graph name,sols match,og fail,v2 fail,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph13-40_3-1-3,True,no,False,False,3.991,1571.54,1567.549,10,10.0,"{10, 26, 6}","[5, 15, 26]",{40},[25],"{8, 29, 7}","[19, 20, 29]"
002,rndgraph13-40_3-1-3,True,no,False,False,15.991,82.17,66.179,10,10.0,"{4, 37, 15}","[15, 20, 29]",{20},[37],"{18, 35, 28}","[18, 28, 35]"
003,rndgraph13-40_3-1-3,True,no,False,False,2.016,64.8,62.784,10,10.0,"{29, 30, 7}","[2, 8, 22]",{40},[6],"{8, 18, 3}","[18, 25, 37]"
004,rndgraph13-40_3-1-3,True,no,False,False,114.713,670.18,555.467,10,10.0,"{38, 34, 22}","[12, 22, 34]",{5},[5],"{24, 1, 12}","[1, 24, 38]"
005,rndgraph13-40_3-1-3,True,no,False,True,47.732,10.3,-37.432,11,11.0,"{34, 11, 23}","[5, 16, 31]",{1},[7],"{2, 38, 15}","[2, 13, 21]"
006,rndgraph13-40_3-1-3,True,no,False,False,9.239,36.8,27.560999999999996,10,10.0,"{16, 10, 36}","[15, 37, 40]",{1},[26],"{24, 18, 28}","[16, 28, 34]"
007,rndgraph13-40_3-1-3,True,no,False,False,3.559,76.24,72.681,11,11.0,"{20, 21, 22}","[2, 14, 32]",{1},[22],"{9, 3, 6}","[3, 9, 37]"
008,rndgraph13-40_3-1-3,True,no,False,False,94.836,595.98,501.144,11,11.0,"{8, 33, 10}","[14, 23, 27]",{2},[10],"{40, 26, 29}","[26, 29, 40]"
009,rndgraph13-40_3-1-3,True,no,False,False,6.369,93.39,87.021,11,11.0,"{9, 11, 28}","[19, 37, 39]",{1},[11],"{34, 37, 5}","[14, 16, 34]"
010,rndgraph13-40_3-1-3,True,no,False,False,3.792,382.64,378.848,10,10.0,"{2, 35, 5}","[9, 24, 40]",{1},[37],"{24, 28, 15}","[2, 15, 28]"
011,rndgraph13-40_3-1-3,True,no,False,False,6.235,8.39,2.1550000000000002,11,11.0,"{2, 3, 7}","[2, 3, 7]",{40},[40],"{10, 12, 5}","[5, 10, 12]"
012,rndgraph13-40_3-1-3,True,no,False,False,209.521,345.01,135.489,10,10.0,"{25, 2, 27}","[10, 13, 20]",{1},[2],"{26, 10, 19}","[3, 26, 38]"
013,rndgraph13-40_3-1-3,True,no,False,True,76.209,14.4,-61.809000000000005,10,10.0,"{10, 22, 31}","[26, 31, 38]",{40},[40],"{35, 21, 23}","[21, 23, 35]"
014,rndgraph13-40_3-1-3,True,no,False,False,419.49,3127.49,2708.0,9,9.0,"{32, 26, 5}","[2, 23, 40]",{25},[7],"{24, 23, 7}","[17, 18, 29]"
015,rndgraph13-40_3-1-3,True,no,False,True,24.73,23.36,-1.370000000000001,10,10.0,"{32, 26, 21}","[7, 29, 35]",{29},[40],"{8, 40, 11}","[3, 8, 11]"
016,rndgraph13-40_3-1-3,True,no,False,False,23.126,450.19,427.064,10,10.0,"{29, 36, 13}","[2, 3, 11]",{2},[29],"{32, 1, 33}","[1, 32, 33]"
017,rndgraph13-40_3-1-3,True,no,False,False,66.048,646.47,580.422,11,11.0,"{32, 33, 10}","[24, 32, 33]",{1},[29],"{8, 24, 35}","[8, 10, 35]"
018,rndgraph13-40_3-1-3,True,no,False,False,134.11,5851.31,5717.200000000001,10,10.0,"{40, 20, 21}","[6, 20, 26]",{1},[1],"{24, 13, 30}","[24, 29, 30]"
019,rndgraph13-40_3-1-3,True,no,False,False,79.978,211.03,131.05200000000002,9,9.0,"{1, 14, 30}","[13, 37, 40]",{2},[20],"{32, 34, 40}","[2, 4, 9]"
020,rndgraph13-40_3-1-3,True,no,False,True,30.882,5.06,-25.822000000000003,10,10.0,"{17, 10, 39}","[10, 17, 26]",{7},[36],"{26, 3, 15}","[15, 19, 21]"
