,graph name,og fail,v2 fail,sols match,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph12-40_2-2-2,False,False,True,True,30.491,7.1,-23.391,6,6.0,"[17, 22]","{40, 2}","[27, 29]","{16, 11}","[7, 40]","{17, 22}"
002,rndgraph12-40_2-2-2,False,False,True,True,63.224,15.69,-47.534,7,7.0,"[5, 12]","{9, 12}","[7, 16]","{13, 14}","[13, 18]","{16, 18}"
003,rndgraph12-40_2-2-2,False,False,True,True,998.459,12.49,-985.9689999999999,5,5.0,"[8, 38]","{24, 35}","[3, 20]","{26, 7}","[6, 9]","{3, 6}"
004,rndgraph12-40_2-2-2,False,False,True,True,254.151,8.31,-245.841,6,6.0,"[21, 22]","{12, 21}","[9, 15]","{33, 28}","[8, 13]","{10, 22}"
005,rndgraph12-40_2-2-2,False,False,True,True,227.702,8.82,-218.882,6,6.0,"[4, 24]","{11, 12}","[12, 33]","{33, 29}","[9, 21]","{9, 21}"
006,rndgraph12-40_2-2-2,False,False,True,True,70.159,16.55,-53.60900000000001,6,6.0,"[15, 19]","{34, 29}","[1, 10]","{1, 3}","[4, 6]","{2, 35}"
007,rndgraph12-40_2-2-2,False,False,True,True,113.94,6.76,-107.17999999999999,6,6.0,"[26, 36]","{20, 31}","[12, 18]","{32, 36}","[7, 9]","{26, 15}"
008,rndgraph12-40_2-2-2,False,False,True,True,54.502,12.74,-41.762,7,7.0,"[10, 16]","{23, 7}","[15, 29]","{36, 13}","[13, 36]","{29, 15}"
009,rndgraph12-40_2-2-2,False,False,True,False,5.035,11.49,6.455,7,7.0,"[16, 37]","{27, 11}","[19, 24]","{35, 15}","[5, 14]","{5, 14}"
010,rndgraph12-40_2-2-2,False,False,True,True,19.155,10.89,-8.265,6,6.0,"[5, 32]","{10, 4}","[10, 26]","{26, 23}","[23, 29]","{32, 29}"
011,rndgraph12-40_2-2-2,False,False,True,True,208.741,10.71,-198.031,6,6.0,"[2, 26]","{1, 2}","[18, 29]","{29, 7}","[1, 35]","{32, 14}"
012,rndgraph12-40_2-2-2,False,False,True,True,17.771,11.75,-6.021000000000001,6,6.0,"[9, 10]","{2, 13}","[31, 33]","{8, 10}","[2, 17]","{9, 17}"
013,rndgraph12-40_2-2-2,False,False,True,True,85.506,10.03,-75.476,7,7.0,"[3, 18]","{18, 15}","[8, 11]","{4, 14}","[15, 17]","{19, 11}"
014,rndgraph12-40_2-2-2,False,False,True,True,154.005,10.7,-143.305,6,6.0,"[5, 29]","{8, 3}","[13, 37]","{37, 5}","[22, 39]","{2, 39}"
015,rndgraph12-40_2-2-2,False,False,True,True,137.013,9.73,-127.283,6,6.0,"[7, 14]","{8, 10}","[4, 19]","{26, 3}","[10, 39]","{4, 39}"
016,rndgraph12-40_2-2-2,False,False,True,False,6.438,14.32,7.882000000000001,7,7.0,"[7, 22]","{3, 4}","[17, 21]","{17, 7}","[8, 38]","{8, 38}"
017,rndgraph12-40_2-2-2,False,False,True,True,424.91,11.75,-413.16,6,6.0,"[8, 26]","{9, 26}","[19, 34]","{33, 10}","[13, 25]","{8, 20}"
018,rndgraph12-40_2-2-2,False,False,True,True,62.542,8.62,-53.922000000000004,6,6.0,"[25, 31]","{30, 31}","[1, 19]","{20, 14}","[3, 5]","{10, 37}"
019,rndgraph12-40_2-2-2,False,False,True,True,36.636,9.56,-27.076,7,7.0,"[6, 8]","{21, 30}","[1, 33]","{1, 2}","[11, 26]","{26, 6}"
020,rndgraph12-40_2-2-2,False,False,False,True,20.367,9.31,-11.057,6,5.0,"[1, 9]","{37, 39}","[12, 35]","{2, 27}","[15, 30]","{12, 15}"
