,graph name,sols match,og fail,v2 fail,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph12-40_1-1-1,True,no,False,False,0.411,0.5,0.08900000000000002,3,3.0,{12},[4],{1},[24],{21},[21]
002,rndgraph12-40_1-1-1,True,no,False,True,8.56,4.72,-3.8400000000000007,3,3.0,{16},[16],{19},[19],{21},[21]
003,rndgraph12-40_1-1-1,True,no,False,True,0.506,0.45,-0.055999999999999994,3,3.0,{8},[34],{1},[32],{27},[36]
004,rndgraph12-40_1-1-1,True,no,False,True,2.985,1.18,-1.805,3,3.0,{1},[24],{31},[16],{16},[31]
005,rndgraph12-40_1-1-1,True,no,False,True,0.958,0.47,-0.488,3,3.0,{6},[13],{1},[11],{3},[3]
006,rndgraph12-40_1-1-1,True,no,False,True,1.371,0.66,-0.711,3,3.0,{5},[5],{31},[31],{2},[2]
007,rndgraph12-40_1-1-1,True,no,False,True,1.156,0.32,-0.8359999999999999,5,5.0,{16},[16],{2},[2],{39},[39]
008,rndgraph12-40_1-1-1,True,no,False,False,1.289,2.39,1.1010000000000002,4,4.0,{35},[35],{11},[11],{34},[34]
009,rndgraph12-40_1-1-1,True,no,False,True,0.894,0.64,-0.254,3,3.0,{3},[38],{1},[18],{11},[30]
010,rndgraph12-40_1-1-1,True,no,False,True,1.4,0.93,-0.46999999999999986,4,4.0,{14},[14],{11},[11],{36},[36]
011,rndgraph12-40_1-1-1,True,no,False,False,0.719,0.87,0.15100000000000002,3,3.0,{30},[30],{19},[19],{39},[39]
012,rndgraph12-40_1-1-1,True,no,False,True,1.292,0.68,-0.612,4,4.0,{38},[38],{36},[36],{16},[16]
013,rndgraph12-40_1-1-1,True,no,False,True,3.457,2.86,-0.597,3,3.0,{15},[11],{31},[28],{11},[36]
014,rndgraph12-40_1-1-1,True,no,False,True,1.364,0.49,-0.8740000000000001,5,5.0,{14},[5],{27},[2],{2},[27]
015,rndgraph12-40_1-1-1,True,no,False,True,1.421,0.76,-0.661,3,3.0,{30},[19],{37},[5],{5},[37]
016,rndgraph12-40_1-1-1,True,no,False,True,1.003,0.79,-0.21299999999999986,4,4.0,{2},[32],{1},[7],{32},[4]
017,rndgraph12-40_1-1-1,True,no,False,True,0.45,0.38,-0.07,3,3.0,{22},[24],{1},[8],{24},[15]
018,rndgraph12-40_1-1-1,True,no,False,False,0.432,0.47,0.03799999999999998,3,3.0,{6},[20],{1},[6],{29},[25]
019,rndgraph12-40_1-1-1,True,no,False,True,0.755,0.36,-0.395,5,5.0,{20},[1],{1},[26],{30},[30]
020,rndgraph12-40_1-1-1,True,no,False,True,11.216,6.08,-5.135999999999999,2,2.0,{18},[7],{22},[28],{14},[13]
