,graph name,og fail,v2 fail,sols match,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph08-40_2-2-2,False,False,True,True,3.988,2.3,-1.6880000000000002,14,14.0,"[9, 20]","{20, 39}","[22, 39]","{28, 22}","[5, 35]","{35, 5}"
002,rndgraph08-40_2-2-2,False,False,True,True,6.269,2.43,-3.839,12,12.0,"[7, 21]","{8, 17}","[2, 24]","{1, 3}","[14, 30]","{2, 30}"
003,rndgraph08-40_2-2-2,False,False,True,False,20.758,147.52,126.76200000000001,11,11.0,"[36, 38]","{5, 14}","[5, 17]","{40, 1}","[22, 26]","{26, 22}"
004,rndgraph08-40_2-2-2,False,False,True,True,3.929,3.6,-0.32899999999999974,14,14.0,"[14, 18]","{40, 20}","[20, 33]","{13, 38}","[7, 28]","{28, 7}"
005,rndgraph08-40_2-2-2,False,False,True,True,56.376,28.2,-28.176,10,10.0,"[12, 28]","{12, 31}","[17, 31]","{2, 3}","[1, 36]","{1, 36}"
006,rndgraph08-40_2-2-2,False,False,True,True,145.434,88.68,-56.75399999999999,12,12.0,"[30, 36]","{20, 39}","[11, 19]","{12, 28}","[4, 12]","{11, 4}"
007,rndgraph08-40_2-2-2,False,False,True,False,3.184,4.65,1.4660000000000002,11,11.0,"[12, 19]","{12, 20}","[26, 29]","{26, 19}","[6, 11]","{11, 6}"
008,rndgraph08-40_2-2-2,False,False,True,True,27.196,9.45,-17.746000000000002,10,10.0,"[3, 12]","{3, 12}","[29, 38]","{37, 29}","[2, 30]","{2, 30}"
009,rndgraph08-40_2-2-2,False,False,True,True,21.185,8.03,-13.155,11,11.0,"[6, 13]","{34, 13}","[16, 28]","{35, 12}","[5, 23]","{5, 23}"
010,rndgraph08-40_2-2-2,False,False,True,False,421.507,546.61,125.10300000000001,9,9.0,"[33, 38]","{4, 38}","[14, 37]","{28, 21}","[11, 20]","{33, 31}"
011,rndgraph08-40_2-2-2,False,False,True,True,13.738,6.48,-7.257999999999999,10,10.0,"[19, 26]","{28, 23}","[28, 36]","{18, 4}","[3, 4]","{33, 19}"
012,rndgraph08-40_2-2-2,False,False,True,True,14.515,6.55,-7.965000000000001,10,10.0,"[22, 40]","{22, 7}","[7, 18]","{17, 31}","[10, 31]","{9, 10}"
013,rndgraph08-40_2-2-2,False,False,True,False,59.825,166.68,106.855,12,12.0,"[11, 26]","{25, 12}","[22, 34]","{1, 31}","[9, 37]","{9, 37}"
014,rndgraph08-40_2-2-2,False,False,True,True,17.705,14.46,-3.2449999999999974,12,12.0,"[2, 8]","{8, 18}","[18, 25]","{25, 29}","[12, 21]","{12, 21}"
015,rndgraph08-40_2-2-2,False,False,True,False,4.973,7.81,2.8369999999999997,12,12.0,"[33, 40]","{39, 23}","[6, 34]","{13, 30}","[8, 35]","{8, 35}"
016,rndgraph08-40_2-2-2,False,False,True,True,46.325,11.8,-34.525000000000006,11,11.0,"[1, 11]","{17, 11}","[4, 18]","{4, 15}","[20, 34]","{34, 20}"
017,rndgraph08-40_2-2-2,False,False,True,False,7.351,13.24,5.889,11,11.0,"[10, 23]","{18, 31}","[6, 16]","{34, 15}","[8, 31]","{8, 6}"
018,rndgraph08-40_2-2-2,False,False,True,True,6.063,5.23,-0.8329999999999993,11,11.0,"[5, 29]","{29, 5}","[34, 35]","{18, 35}","[19, 27]","{27, 19}"
019,rndgraph08-40_2-2-2,False,False,True,False,121.735,181.83,60.09500000000001,10,10.0,"[15, 23]","{22, 39}","[27, 29]","{25, 19}","[19, 32]","{32, 15}"
020,rndgraph08-40_2-2-2,False,False,True,False,17.91,35.62,17.709999999999997,11,11.0,"[19, 31]","{17, 26}","[8, 29]","{8, 39}","[5, 10]","{10, 5}"
