,graph name,sols match,og fail,v2 fail,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph06-40_3-1-3,True,no,False,True,1.874,0.98,-0.8940000000000001,37,37.0,"{26, 35, 37}","[1, 5, 28]",{23},[10],"{1, 20, 33}","[20, 23, 33]"
002,rndgraph06-40_3-1-3,True,no,False,True,2.636,0.69,-1.9460000000000002,38,38.0,"{11, 21, 6}","[8, 24, 40]",{13},[17],"{1, 14, 31}","[1, 14, 31]"
003,rndgraph06-40_3-1-3,True,no,False,True,2.217,0.96,-1.2570000000000001,38,38.0,"{26, 12, 38}","[15, 39, 40]",{40},[12],"{33, 29, 22}","[22, 29, 33]"
004,rndgraph06-40_3-1-3,True,no,False,True,2.106,0.77,-1.3359999999999999,38,38.0,"{2, 27, 34}","[2, 27, 34]",{24},[24],"{38, 1, 9}","[1, 9, 38]"
005,rndgraph06-40_3-1-3,True,no,False,True,2.14,0.71,-1.4300000000000002,38,38.0,"{24, 19, 4}","[4, 19, 24]",{26},[26],"{31, 6, 7}","[6, 7, 31]"
006,rndgraph06-40_3-1-3,True,no,False,True,1.623,0.8,-0.823,37,37.0,"{24, 1, 28}","[1, 24, 28]",{13},[13],"{37, 6, 39}","[6, 18, 39]"
007,rndgraph06-40_3-1-3,True,no,False,True,2.17,0.94,-1.23,38,38.0,"{17, 22, 31}","[4, 5, 7]",{1},[2],"{26, 2, 3}","[26, 31, 36]"
008,rndgraph06-40_3-1-3,True,no,False,True,2.515,1.18,-1.3350000000000002,38,38.0,"{9, 11, 31}","[9, 11, 31]",{37},[37],"{8, 2, 21}","[2, 21, 27]"
009,rndgraph06-40_3-1-3,True,no,False,True,2.09,0.77,-1.3199999999999998,38,38.0,"{8, 24, 7}","[1, 10, 24]",{3},[11],"{19, 11, 36}","[8, 13, 19]"
010,rndgraph06-40_3-1-3,True,no,False,True,2.262,0.51,-1.752,38,38.0,"{31, 38, 7}","[7, 30, 37]",{23},[1],"{1, 3, 9}","[3, 23, 25]"
011,rndgraph06-40_3-1-3,True,no,False,True,2.116,0.88,-1.2360000000000002,39,39.0,"{18, 36, 23}","[18, 23, 36]",{1},[1],"{16, 21, 31}","[16, 21, 31]"
012,rndgraph06-40_3-1-3,True,no,False,True,2.267,0.92,-1.347,38,38.0,"{9, 12, 29}","[10, 17, 27]",{37},[40],"{40, 11, 15}","[11, 15, 37]"
013,rndgraph06-40_3-1-3,True,no,False,True,1.834,0.83,-1.004,37,37.0,"{24, 25, 7}","[2, 7, 11]",{3},[3],"{40, 2, 37}","[24, 37, 40]"
014,rndgraph06-40_3-1-3,True,no,False,True,1.852,0.65,-1.202,38,38.0,"{8, 18, 12}","[8, 12, 18]",{40},[40],"{24, 1, 17}","[1, 23, 24]"
015,rndgraph06-40_3-1-3,True,no,False,True,1.842,0.88,-0.9620000000000001,38,38.0,"{4, 37, 39}","[4, 24, 39]",{40},[40],"{28, 38, 15}","[15, 28, 38]"
016,rndgraph06-40_3-1-3,True,no,False,True,2.425,0.44,-1.9849999999999999,39,39.0,set(),[],{2},[2],"{1, 5, 6}","[1, 5, 21]"
017,rndgraph06-40_3-1-3,True,no,False,True,1.794,0.85,-0.9440000000000001,38,38.0,"{24, 26, 23}","[16, 21, 38]",{12},[9],"{40, 36, 31}","[12, 14, 31]"
018,rndgraph06-40_3-1-3,True,no,False,True,1.728,0.46,-1.268,38,38.0,"{40, 19, 12}","[8, 23, 29]",{11},[31],"{34, 3, 4}","[3, 4, 34]"
019,rndgraph06-40_3-1-3,True,no,False,True,1.832,1.05,-0.782,38,38.0,"{2, 28, 36}","[2, 31, 40]",{22},[25],"{24, 18, 37}","[18, 24, 37]"
020,rndgraph06-40_3-1-3,True,no,False,True,1.89,0.72,-1.17,39,39.0,set(),"[30, 40]",{2},[1],"{1, 26, 9}","[9, 26, 27]"
