,graph name,og fail,v2 fail,sols match,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph09-40_2-2-2,False,False,True,True,843.063,11.64,-831.423,7.0,7.0,"[17, 24]","{8, 23}","[5, 9]","{9, 5}","[11, 37]","{37, 38}"
002,rndgraph09-40_2-2-2,False,False,True,True,415.309,21.82,-393.48900000000003,8.0,8.0,"[30, 35]","{34, 12}","[15, 22]","{20, 38}","[36, 39]","{39, 15}"
003,rndgraph09-40_2-2-2,,False,,,,,,,,,,,,,
004,rndgraph09-40_2-2-2,False,False,False,True,960.721,5.28,-955.441,8.0,8.999999999999991,"[10, 13]","{32, 23}","[11, 12]","{10, 18}","[2, 9]","{2, 26}"
005,rndgraph09-40_2-2-2,False,False,True,True,34.355,9.88,-24.474999999999994,9.0,9.0,"[1, 14]","{10, 35}","[18, 24]","{24, 21}","[37, 40]","{40, 37}"
006,rndgraph09-40_2-2-2,False,False,True,True,21.992,14.13,-7.862,8.0,8.0,"[11, 24]","{26, 31}","[5, 10]","{32, 38}","[22, 31]","{24, 40}"
007,rndgraph09-40_2-2-2,False,False,True,True,11.484,4.91,-6.574,11.0,11.0,"[24, 30]","{17, 30}","[13, 33]","{33, 11}","[9, 38]","{9, 38}"
008,rndgraph09-40_2-2-2,False,False,False,True,53.765,32.52,-21.244999999999997,8.0,7.0,"[33, 36]","{27, 36}","[14, 21]","{37, 39}","[9, 11]","{29, 21}"
009,rndgraph09-40_2-2-2,False,False,True,True,25.782,18.04,-7.742000000000001,9.0,9.0,"[31, 40]","{16, 15}","[16, 35]","{40, 35}","[8, 9]","{8, 9}"
010,rndgraph09-40_2-2-2,False,False,True,True,43.148,9.44,-33.708000000000006,11.0,11.0,"[1, 32]","{8, 16}","[11, 30]","{1, 19}","[34, 38]","{34, 38}"
011,rndgraph09-40_2-2-2,False,False,True,True,193.06,12.75,-180.31,8.0,8.0,"[9, 11]","{24, 14}","[16, 32]","{16, 1}","[5, 15]","{32, 5}"
012,rndgraph09-40_2-2-2,False,False,True,True,73.008,10.08,-62.928,10.0,10.0,"[36, 40]","{40, 36}","[13, 14]","{1, 15}","[4, 29]","{4, 29}"
013,rndgraph09-40_2-2-2,False,False,True,True,16.797,7.35,-9.447000000000001,8.0,8.0,"[31, 38]","{32, 38}","[14, 32]","{39, 7}","[9, 30]","{9, 30}"
014,rndgraph09-40_2-2-2,False,False,True,True,57.223,8.28,-48.943,9.0,9.0,"[14, 19]","{19, 14}","[11, 25]","{1, 2}","[26, 40]","{26, 37}"
015,rndgraph09-40_2-2-2,False,False,True,True,96.112,11.3,-84.812,8.0,8.0,"[12, 19]","{9, 12}","[6, 39]","{26, 28}","[9, 31]","{19, 31}"
016,rndgraph09-40_2-2-2,False,False,True,False,10.86,14.42,3.5600000000000005,9.0,9.0,"[6, 31]","{24, 32}","[8, 24]","{1, 27}","[9, 15]","{31, 15}"
017,rndgraph09-40_2-2-2,False,False,True,True,49.265,10.01,-39.255,9.0,9.0,"[4, 16]","{34, 39}","[26, 39]","{1, 13}","[5, 34]","{11, 5}"
018,rndgraph09-40_2-2-2,False,False,True,True,5.552,2.43,-3.1219999999999994,9.0,9.0,"[3, 19]","{38, 30}","[8, 12]","{1, 2}","[5, 20]","{20, 5}"
019,rndgraph09-40_2-2-2,False,False,True,True,4.805,3.24,-1.5649999999999995,9.0,9.0,"[3, 21]","{3, 21}","[5, 12]","{12, 37}","[10, 33]","{33, 10}"
020,rndgraph09-40_2-2-2,False,False,False,True,15.107,13.79,-1.3170000000000002,8.0,7.0,"[26, 39]","{25, 27}","[17, 28]","{28, 30}","[4, 23]","{2, 11}"
