,graph name,og fail,v2 fail,sols match,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph05-100_1-1-1,False,False,True,True,2.38,2.25,-0.1299999999999999,5,5.0,[12],{12},[99],{1},[94],{63}
002,rndgraph05-100_1-1-1,False,False,True,True,1.664,1.16,-0.504,6,6.0,[5],{38},[33],{1},[25],{25}
003,rndgraph05-100_1-1-1,False,False,False,True,2.971,1.11,-1.861,4,4.0000000000000036,[63],{64},[10],{1},[64],{63}
004,rndgraph05-100_1-1-1,False,False,True,True,2.015,0.82,-1.1950000000000003,4,4.0,[54],{23},[92],{1},[23],{96}
005,rndgraph05-100_1-1-1,False,False,True,True,2.041,0.91,-1.1309999999999998,5,5.0,[71],{79},[56],{1},[86],{86}
006,rndgraph05-100_1-1-1,False,False,True,False,2.252,2.53,0.278,3,3.0,[69],{15},[64],{1},[87],{63}
007,rndgraph05-100_1-1-1,False,False,True,True,4.156,1.45,-2.7059999999999995,4,4.0,[78],{25},[48],{1},[7],{7}
008,rndgraph05-100_1-1-1,False,False,True,True,2.351,1.25,-1.101,5,5.0,[3],{3},[68],{1},[51],{51}
009,rndgraph05-100_1-1-1,False,False,True,True,2.446,1.75,-0.6960000000000002,4,4.0,[100],{44},[14],{1},[52],{7}
010,rndgraph05-100_1-1-1,False,False,True,True,2.084,0.84,-1.2440000000000002,5,5.0,[68],{25},[82],{1},[25],{68}
011,rndgraph05-100_1-1-1,False,False,True,True,2.612,1.37,-1.242,4,4.0,[97],{95},[56],{1},[17],{97}
012,rndgraph05-100_1-1-1,False,False,True,True,4.807,1.09,-3.7170000000000005,5,5.0,[65],{93},[58],{1},[73],{73}
013,rndgraph05-100_1-1-1,False,False,True,True,2.971,0.88,-2.091,4,4.0,[88],{17},[65],{1},[17],{50}
014,rndgraph05-100_1-1-1,False,False,True,True,2.367,1.04,-1.327,5,5.0,[21],{69},[38],{1},[41],{41}
015,rndgraph05-100_1-1-1,False,False,True,True,7.883,1.69,-6.193,5,5.0,[42],{79},[52],{1},[98],{98}
016,rndgraph05-100_1-1-1,False,False,True,True,2.652,1.54,-1.112,6,6.0,[67],{86},[68],{1},[82],{82}
017,rndgraph05-100_1-1-1,False,False,True,True,9.016,0.81,-8.206,5,5.0,[70],{21},[24],{2},[97],{1}
018,rndgraph05-100_1-1-1,False,False,True,True,10.083,4.26,-5.823,4,4.0,[2],{2},[74],{74},[69],{69}
019,rndgraph05-100_1-1-1,False,False,True,True,1.922,0.98,-0.942,4,4.0,[10],{10},[85],{1},[57],{57}
020,rndgraph05-100_1-1-1,False,False,True,True,2.73,0.84,-1.8900000000000001,4,4.0,[94],{68},[80],{1},[68],{94}
