,graph name,sols match,og fail,v2 fail,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph07-40_1-1-1,True,no,False,True,1.27,0.65,-0.62,11,11.0,{40},[40],{13},[13],{15},[15]
002,rndgraph07-40_1-1-1,True,no,False,False,0.528,0.71,0.18199999999999994,7,7.0,{22},[22],{1},[14],{38},[38]
003,rndgraph07-40_1-1-1,True,no,False,True,0.634,0.21,-0.42400000000000004,9,9.0,{3},[3],{2},[1],{1},[2]
004,rndgraph07-40_1-1-1,True,no,False,True,0.534,0.42,-0.11400000000000005,10,10.0,{34},[1],{1},[15],{32},[32]
005,rndgraph07-40_1-1-1,True,no,False,True,0.78,0.19,-0.5900000000000001,8,8.0,{15},[15],{1},[29],{7},[7]
006,rndgraph07-40_1-1-1,True,no,False,False,0.78,1.07,0.29000000000000004,9,9.0,{25},[21],{37},[38],{38},[37]
007,rndgraph07-40_1-1-1,True,no,False,True,1.09,0.65,-0.44000000000000006,11,11.0,{8},[8],{28},[28],{24},[24]
008,rndgraph07-40_1-1-1,True,no,False,False,0.971,1.04,0.06900000000000006,10,10.0,{3},[40],{1},[7],{40},[3]
009,rndgraph07-40_1-1-1,True,no,False,True,1.179,0.67,-0.509,10,10.0,{34},[39],{29},[11],{11},[29]
010,rndgraph07-40_1-1-1,True,no,False,True,1.941,1.59,-0.351,8,8.0,{29},[23],{28},[4],{12},[40]
011,rndgraph07-40_1-1-1,True,no,False,True,1.008,0.35,-0.658,8,8.0,{7},[7],{35},[35],{2},[2]
012,rndgraph07-40_1-1-1,True,no,False,True,0.584,0.53,-0.05399999999999994,10,10.0,{37},[29],{10},[10],{33},[33]
013,rndgraph07-40_1-1-1,False,no,False,True,1.115,0.53,-0.585,8,8.999999999999986,{2},[2],{24},[24],{34},[34]
014,rndgraph07-40_1-1-1,True,no,False,True,0.754,0.47,-0.28400000000000003,8,8.0,{12},[38],{10},[1],{1},[10]
015,rndgraph07-40_1-1-1,True,no,False,True,0.436,0.42,-0.016000000000000014,13,13.0,{19},[19],{14},[14],{9},[9]
016,rndgraph07-40_1-1-1,True,no,False,False,0.769,0.99,0.22099999999999997,10,10.0,{39},[39],{29},[29],{30},[30]
017,rndgraph07-40_1-1-1,True,no,False,True,1.063,0.61,-0.45299999999999996,9,9.0,{2},[2],{3},[3],{37},[37]
018,rndgraph07-40_1-1-1,True,no,False,True,1.123,1.05,-0.07299999999999995,7,7.0,{35},[25],{33},[13],{26},[21]
019,rndgraph07-40_1-1-1,True,no,False,True,0.493,0.38,-0.11299999999999999,10,10.0,{17},[17],{1},[21],{28},[28]
020,rndgraph07-40_1-1-1,True,no,False,True,2.598,1.74,-0.8579999999999999,8,8.0,{10},[24],{15},[1],{28},[5]
