,graph name,og fail,v2 fail,sols match,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph09-40_1-1-1,False,False,True,True,2.013,0.81,-1.2029999999999998,5,5.0,[21],{1},[19],{8},[1],{21}
002,rndgraph09-40_1-1-1,False,False,True,True,0.762,0.57,-0.19200000000000006,6,6.0,[39],{39},[20],{20},[29],{29}
003,rndgraph09-40_1-1-1,False,False,True,True,1.144,0.78,-0.3639999999999999,5,5.0,[22],{30},[8],{39},[40],{40}
004,rndgraph09-40_1-1-1,False,False,True,True,0.455,0.25,-0.20500000000000002,6,6.0,[16],{31},[23],{1},[25],{25}
005,rndgraph09-40_1-1-1,False,False,True,True,0.354,0.26,-0.09399999999999997,4,4.0,[6],{6},[5],{1},[21],{21}
006,rndgraph09-40_1-1-1,False,False,True,True,0.401,0.17,-0.231,5,5.0,[39],{39},[7],{1},[6],{31}
007,rndgraph09-40_1-1-1,False,False,True,False,0.416,0.42,0.0040000000000000036,5,5.0,[3],{3},[33],{40},[16],{16}
008,rndgraph09-40_1-1-1,False,False,True,True,0.803,0.27,-0.533,6,6.0,[27],{37},[33],{1},[3],{3}
009,rndgraph09-40_1-1-1,False,False,True,True,0.432,0.37,-0.062,7,7.0,[3],{3},[21],{40},[13],{13}
010,rndgraph09-40_1-1-1,False,False,True,True,0.429,0.22,-0.209,5,5.0,[25],{25},[20],{1},[3],{3}
011,rndgraph09-40_1-1-1,False,False,True,True,0.883,0.15,-0.733,5,5.0,[39],{4},[1],{1},[36],{30}
012,rndgraph09-40_1-1-1,False,False,True,True,0.433,0.27,-0.16299999999999998,6,6.0,[7],{34},[2],{2},[17],{17}
013,rndgraph09-40_1-1-1,False,False,True,True,0.357,0.28,-0.07699999999999996,7,7.0,[16],{16},[34],{1},[25],{25}
014,rndgraph09-40_1-1-1,False,False,True,True,0.779,0.22,-0.559,6,6.0,[40],{31},[23],{1},[6],{33}
015,rndgraph09-40_1-1-1,False,False,True,True,0.552,0.23,-0.32200000000000006,4,4.0,[29],{38},[9],{1},[3],{29}
016,rndgraph09-40_1-1-1,False,False,True,True,0.386,0.19,-0.196,6,6.0,[14],{39},[33],{1},[39],{14}
017,rndgraph09-40_1-1-1,False,False,True,True,1.435,0.7,-0.7350000000000001,5,5.0,[26],{26},[18],{18},[15],{15}
018,rndgraph09-40_1-1-1,False,False,True,True,1.304,0.61,-0.6940000000000001,5,5.0,[19],{19},[5],{5},[35],{35}
019,rndgraph09-40_1-1-1,False,False,True,True,1.193,0.44,-0.7530000000000001,5,5.0,[15],{15},[10],{10},[40],{40}
020,rndgraph09-40_1-1-1,False,False,True,True,0.443,0.27,-0.173,4,4.0,[22],{27},[33],{2},[14],{1}
