,graph name,og fail,v2 fail,sols match,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph05-40_2-2-2,False,False,True,True,26.915,20.36,-6.555,27,27.0,"[18, 32]","{32, 18}","[28, 33]","{33, 28}","[15, 20]","{20, 15}"
002,rndgraph05-40_2-2-2,False,False,True,True,25.097,11.22,-13.877,30,30.0,"[3, 18]","{18, 3}","[10, 25]","{25, 10}","[20, 36]","{20, 36}"
003,rndgraph05-40_2-2-2,False,False,True,True,25.116,5.65,-19.466,26,26.0,"[5, 12]","{12, 5}","[14, 21]","{2, 21}","[6, 33]","{33, 6}"
004,rndgraph05-40_2-2-2,False,False,True,True,27.863,7.42,-20.442999999999998,28,28.0,"[29, 39]","{29, 39}","[8, 32]","{8, 32}","[13, 20]","{20, 13}"
005,rndgraph05-40_2-2-2,False,False,True,True,30.889,10.77,-20.119,28,28.0,"[13, 36]","{36, 13}","[33, 37]","{33, 37}","[2, 16]","{16, 2}"
006,rndgraph05-40_2-2-2,False,False,True,False,23.805,50.18,26.375,27,27.0,"[18, 39]","{36, 39}","[19, 20]","{18, 5}","[7, 27]","{27, 7}"
007,rndgraph05-40_2-2-2,False,False,True,True,9.227,6.97,-2.2570000000000006,23,23.0,"[18, 19]","{12, 5}","[10, 38]","{34, 37}","[35, 37]","{35, 36}"
008,rndgraph05-40_2-2-2,False,False,True,True,26.568,12.04,-14.528000000000002,27,27.0,"[7, 9]","{6, 7}","[2, 32]","{32, 1}","[14, 26]","{26, 14}"
009,rndgraph05-40_2-2-2,False,False,True,True,24.825,5.27,-19.555,26,26.0,"[1, 8]","{8, 1}","[13, 26]","{16, 26}","[32, 38]","{32, 38}"
010,rndgraph05-40_2-2-2,False,False,True,True,24.468,6.3,-18.168,26,26.0,"[8, 18]","{8, 18}","[2, 10]","{1, 2}","[25, 39]","{25, 39}"
011,rndgraph05-40_2-2-2,False,False,True,True,15.232,8.94,-6.292,25,25.0,"[4, 26]","{35, 36}","[25, 35]","{9, 26}","[18, 37]","{18, 13}"
012,rndgraph05-40_2-2-2,False,False,True,True,43.998,8.59,-35.408,29,29.0,"[4, 19]","{19, 4}","[6, 16]","{16, 6}","[28, 31]","{28, 31}"
013,rndgraph05-40_2-2-2,False,False,True,True,22.429,8.85,-13.578999999999999,26,26.0,"[14, 20]","{40, 20}","[15, 18]","{1, 15}","[8, 37]","{8, 37}"
014,rndgraph05-40_2-2-2,False,False,True,True,18.457,10.62,-7.8370000000000015,26,26.0,"[11, 17]","{9, 23}","[9, 34]","{16, 34}","[33, 35]","{33, 35}"
015,rndgraph05-40_2-2-2,False,False,True,True,15.804,6.78,-9.024000000000001,26,26.0,"[7, 35]","{9, 39}","[9, 18]","{35, 38}","[14, 37]","{37, 14}"
016,rndgraph05-40_2-2-2,False,False,True,True,25.043,5.43,-19.613,28,28.0,"[29, 40]","{40, 5}","[1, 37]","{1, 15}","[6, 9]","{9, 6}"
017,rndgraph05-40_2-2-2,False,False,True,True,16.065,9.5,-6.565000000000001,26,26.0,"[2, 17]","{2, 28}","[5, 22]","{11, 15}","[1, 33]","{1, 33}"
018,rndgraph05-40_2-2-2,False,False,True,True,21.847,6.3,-15.547,24,24.0,"[9, 22]","{20, 15}","[5, 18]","{18, 5}","[11, 37]","{11, 37}"
019,rndgraph05-40_2-2-2,False,False,True,True,17.963,7.74,-10.223,28,28.0,"[5, 28]","{28, 5}","[3, 35]","{35, 3}","[9, 16]","{16, 9}"
020,rndgraph05-40_2-2-2,False,False,True,True,41.453,8.58,-32.873000000000005,29,29.0,"[5, 8]","{16, 5}","[26, 35]","{26, 35}","[4, 30]","{4, 30}"
