,graph name,og fail,v2 fail,sols match,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph12-40_1-1-1,False,False,True,False,0.411,0.46,0.049000000000000044,3,3.0,[4],{12},[24],{1},[21],{21}
002,rndgraph12-40_1-1-1,False,False,True,True,8.56,4.32,-4.24,3,3.0,[16],{16},[19],{19},[21],{21}
003,rndgraph12-40_1-1-1,False,False,True,True,0.506,0.37,-0.136,3,3.0,[34],{8},[32],{1},[36],{27}
004,rndgraph12-40_1-1-1,False,False,True,True,2.985,0.92,-2.065,3,3.0,[24],{1},[16],{31},[31],{16}
005,rndgraph12-40_1-1-1,False,False,True,True,0.958,0.4,-0.5579999999999999,3,3.0,[13],{6},[11],{1},[3],{3}
006,rndgraph12-40_1-1-1,False,False,True,True,1.371,0.64,-0.731,3,3.0,[5],{5},[31],{31},[2],{2}
007,rndgraph12-40_1-1-1,False,False,True,True,1.156,0.31,-0.8459999999999999,5,5.0,[16],{16},[2],{2},[39],{39}
008,rndgraph12-40_1-1-1,False,False,True,False,1.289,1.79,0.5010000000000001,4,4.0,[35],{35},[11],{11},[34],{34}
009,rndgraph12-40_1-1-1,False,False,True,True,0.894,0.44,-0.454,3,3.0,[38],{3},[18],{1},[30],{11}
010,rndgraph12-40_1-1-1,False,False,True,True,1.4,0.67,-0.7299999999999999,4,4.0,[14],{14},[11],{11},[36],{36}
011,rndgraph12-40_1-1-1,False,False,True,True,0.719,0.68,-0.038999999999999924,3,3.0,[30],{30},[19],{19},[39],{39}
012,rndgraph12-40_1-1-1,False,False,True,True,1.292,0.56,-0.732,4,4.0,[38],{38},[36],{36},[16],{16}
013,rndgraph12-40_1-1-1,False,False,True,True,3.457,2.38,-1.077,3,3.0,[11],{15},[28],{31},[36],{11}
014,rndgraph12-40_1-1-1,False,False,True,True,1.364,0.44,-0.9240000000000002,5,5.0,[5],{14},[2],{27},[27],{2}
015,rndgraph12-40_1-1-1,False,False,True,True,1.421,0.69,-0.7310000000000001,3,3.0,[19],{30},[5],{37},[37],{5}
016,rndgraph12-40_1-1-1,False,False,True,True,1.003,0.69,-0.31299999999999994,4,4.0,[32],{2},[7],{1},[4],{32}
017,rndgraph12-40_1-1-1,False,False,True,True,0.45,0.34,-0.10999999999999999,3,3.0,[24],{22},[8],{1},[15],{24}
018,rndgraph12-40_1-1-1,False,False,True,True,0.432,0.43,-0.0020000000000000018,3,3.0,[20],{6},[6],{1},[25],{29}
019,rndgraph12-40_1-1-1,False,False,True,True,0.755,0.34,-0.415,5,5.0,[1],{20},[26],{1},[30],{30}
020,rndgraph12-40_1-1-1,False,False,True,True,11.216,5.29,-5.925999999999999,2,2.0,[7],{18},[28],{22},[13],{14}
