,graph name,og fail,v2 fail,sols match,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph05-20_1-1-1,False,False,True,True,0.267,0.21,-0.05700000000000002,17,17.0,[6],{6},[8],{8},[4],{10}
002,rndgraph05-20_1-1-1,False,False,True,False,0.28,0.32,0.03999999999999998,17,17.0,[8],{8},[14],{14},[19],{19}
003,rndgraph05-20_1-1-1,False,False,True,True,0.268,0.24,-0.028000000000000025,18,18.0,[4],{4},[5],{5},[11],{13}
004,rndgraph05-20_1-1-1,False,False,True,True,0.311,0.08,-0.23099999999999998,18,18.0,[14],{14},[2],{2},[1],{1}
005,rndgraph05-20_1-1-1,False,False,True,True,0.311,0.17,-0.141,18,18.0,[2],{4},[16],{15},[7],{7}
006,rndgraph05-20_1-1-1,False,False,True,True,0.352,0.13,-0.22199999999999998,19,19.0,[20],{20},[1],{1},[10],{10}
007,rndgraph05-20_1-1-1,False,False,True,True,0.339,0.1,-0.23900000000000002,19,19.0,[2],{2},[1],{1},[18],{18}
008,rndgraph05-20_1-1-1,False,False,True,True,0.321,0.12,-0.201,18,18.0,[14],{7},[11],{9},[16],{4}
009,rndgraph05-20_1-1-1,False,False,True,True,0.304,0.16,-0.144,18,18.0,[13],{13},[8],{8},[12],{12}
010,rndgraph05-20_1-1-1,False,False,True,True,0.314,0.12,-0.194,18,18.0,[17],{2},[16],{1},[9],{9}
011,rndgraph05-20_1-1-1,False,False,True,True,0.295,0.11,-0.185,18,18.0,[3],{12},[12],{3},[15],{6}
012,rndgraph05-20_1-1-1,False,False,True,True,0.29,0.15,-0.13999999999999999,18,18.0,[2],{11},[18],{17},[17],{20}
013,rndgraph05-20_1-1-1,False,False,True,True,0.327,0.13,-0.197,18,18.0,[2],{3},[17],{8},[6],{6}
014,rndgraph05-20_1-1-1,False,False,True,True,0.295,0.1,-0.19499999999999998,18,18.0,[3],{3},[4],{4},[2],{19}
015,rndgraph05-20_1-1-1,False,False,True,True,0.269,0.19,-0.07900000000000001,18,18.0,[5],{5},[1],{1},[14],{14}
016,rndgraph05-20_1-1-1,False,False,True,True,0.377,0.19,-0.187,18,18.0,[5],{18},[2],{5},[6],{6}
017,rndgraph05-20_1-1-1,False,False,True,True,0.305,0.09,-0.215,18,18.0,[3],{4},[18],{2},[2],{1}
018,rndgraph05-20_1-1-1,False,False,True,True,0.339,0.11,-0.22900000000000004,18,18.0,[6],{6},[2],{2},[19],{20}
019,rndgraph05-20_1-1-1,False,False,True,True,0.402,0.09,-0.31200000000000006,18,18.0,[3],{3},[4],{4},[2],{2}
020,rndgraph05-20_1-1-1,False,False,True,True,0.24,0.13,-0.10999999999999999,18,18.0,[18],{15},[8],{20},[14],{14}
