,graph name,og fail,v2 fail,sols match,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph05-80_2-2-2,False,False,True,True,334.968,11.86,-323.108,9.0,9.0,"[10, 63]","{10, 31}","[9, 60]","{67, 29}","[14, 55]","{14, 55}"
002,rndgraph05-80_2-2-2,False,False,True,True,407.376,17.16,-390.21599999999995,13.0,13.0,"[61, 63]","{44, 63}","[44, 79]","{60, 77}","[12, 32]","{12, 52}"
003,rndgraph05-80_2-2-2,,False,,,,,,,,,,,,,
004,rndgraph05-80_2-2-2,False,False,False,True,808.648,19.57,-789.078,10.0,9.0,"[59, 72]","{17, 59}","[31, 67]","{73, 74}","[1, 11]","{24, 1}"
005,rndgraph05-80_2-2-2,False,False,True,True,783.21,18.51,-764.7,10.0,10.0,"[38, 39]","{66, 5}","[28, 66]","{57, 44}","[5, 44]","{40, 15}"
006,rndgraph05-80_2-2-2,,False,,,,,,,,,,,,,
007,rndgraph05-80_2-2-2,False,False,True,True,55.308,5.57,-49.738,10.0,10.0,"[14, 21]","{8, 68}","[22, 34]","{1, 22}","[8, 28]","{80, 28}"
008,rndgraph05-80_2-2-2,False,False,True,True,312.057,11.95,-300.107,10.0,10.0,"[20, 25]","{38, 22}","[22, 35]","{10, 7}","[16, 37]","{16, 37}"
009,rndgraph05-80_2-2-2,False,False,True,True,184.722,8.53,-176.192,10.0,10.0,"[36, 63]","{34, 60}","[34, 45]","{1, 5}","[44, 60]","{57, 44}"
010,rndgraph05-80_2-2-2,,False,,,,,,,,,,,,,
011,rndgraph05-80_2-2-2,False,False,True,True,3641.256,10.58,-3630.676,8.0,8.0,"[42, 44]","{44, 47}","[10, 73]","{10, 70}","[21, 47]","{42, 21}"
012,rndgraph05-80_2-2-2,,False,,,,,,,,,,,,,
013,rndgraph05-80_2-2-2,,False,,,,,,,,,,,,,
014,rndgraph05-80_2-2-2,False,False,True,True,3622.261,17.38,-3604.881,8.0,8.0,"[28, 78]","{28, 23}","[6, 16]","{76, 15}","[21, 46]","{78, 46}"
015,rndgraph05-80_2-2-2,,False,,,,,,,,,,,,,
016,rndgraph05-80_2-2-2,False,False,True,True,6951.566,22.75,-6928.816,8.0,8.0,"[23, 77]","{18, 34}","[48, 51]","{48, 62}","[18, 19]","{26, 67}"
017,rndgraph05-80_2-2-2,False,False,True,True,195.125,14.35,-180.775,11.0,11.0,"[26, 69]","{48, 69}","[11, 48]","{72, 11}","[37, 60]","{60, 37}"
018,rndgraph05-80_2-2-2,False,False,True,True,201.067,4.21,-196.857,9.0,9.0,"[18, 35]","{33, 18}","[3, 39]","{1, 2}","[4, 5]","{4, 5}"
019,rndgraph05-80_2-2-2,False,False,True,True,2871.494,18.68,-2852.8140000000003,7.0,7.0,"[8, 74]","{74, 36}","[48, 79]","{48, 30}","[36, 59]","{8, 59}"
020,rndgraph05-80_2-2-2,False,False,True,True,725.702,11.67,-714.032,10.0,10.0,"[15, 42]","{19, 52}","[33, 50]","{75, 51}","[48, 73]","{73, 12}"
