,graph name,sols match,og fail,v2 fail,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph05-20_3-3-3,True,no,False,True,20.801,8.05,-12.750999999999998,17,17.0,"{9, 12, 17}",[],"{1, 4, 5}","[1, 4, 14]","{10, 2, 3}","[2, 3, 10]"
002,rndgraph05-20_3-3-3,True,no,False,True,23.379,8.41,-14.969000000000001,17,17.0,{9},[],"{3, 4, 6}","[3, 4, 14]","{1, 2, 5}","[1, 2, 5]"
003,rndgraph05-20_3-3-3,True,no,False,True,26.534,13.89,-12.643999999999998,17,17.0,"{8, 5, 14}",[],"{1, 3, 4}","[2, 12, 15]","{18, 2, 10}","[10, 13, 18]"
004,rndgraph05-20_3-3-3,True,no,False,True,47.9,9.98,-37.92,17,17.0,{9},[],"{1, 2, 3}","[2, 3, 11]","{17, 4, 13}","[5, 13]"
005,rndgraph05-20_3-3-3,True,no,False,True,24.17,10.99,-13.180000000000001,17,17.0,"{8, 16}",[],"{1, 2, 5}","[1, 12, 14]","{11, 3, 4}","[2, 5, 13]"
006,rndgraph05-20_3-3-3,True,no,False,True,25.086,9.27,-15.815999999999999,17,17.0,"{16, 10, 18}",[],"{1, 3, 4}","[1, 3, 14]","{2, 12, 20}","[2, 9, 12]"
007,rndgraph05-20_3-3-3,True,no,False,True,33.34,8.19,-25.150000000000006,17,17.0,set(),[],"{1, 3, 4}","[1, 2, 3]","{11, 2, 10}","[10, 15]"
008,rndgraph05-20_3-3-3,True,no,False,True,20.86,11.15,-9.709999999999999,17,17.0,{7},[],"{1, 2, 3}","[2, 3, 20]","{18, 13, 14}","[7, 15, 18]"
009,rndgraph05-20_3-3-3,True,no,False,True,22.031,19.22,-2.811,17,17.0,"{9, 12, 6}",[],"{1, 2, 4}","[1, 2, 4]","{13, 3, 5}","[3, 5, 12]"
010,rndgraph05-20_3-3-3,True,no,False,True,23.724,10.9,-12.824,17,17.0,{17},[],"{2, 3, 4}","[2, 5, 8]","{1, 20}","[1, 3, 20]"
011,rndgraph05-20_3-3-3,True,no,False,True,30.542,9.96,-20.582,17,17.0,set(),[],"{1, 2, 5}","[11, 14, 17]","{8, 3, 4}","[2, 7, 13]"
012,rndgraph05-20_3-3-3,True,no,False,True,21.429,7.72,-13.709,17,17.0,"{8, 17, 19}",[],"{1, 4, 5}","[1, 5, 13]","{2, 3, 6}","[2, 3, 8]"
013,rndgraph05-20_3-3-3,True,no,False,True,21.647,15.07,-6.576999999999998,17,17.0,"{9, 15}",[],"{1, 3, 4}","[1, 3, 11]","{8, 16, 2}","[7, 14, 15]"
014,rndgraph05-20_3-3-3,True,no,False,True,21.126,7.98,-13.146,17,17.0,"{8, 17, 19}",[],"{2, 3, 4}","[3, 4, 20]","{1, 5, 6}","[2, 5, 6]"
015,rndgraph05-20_3-3-3,True,no,False,True,21.637,14.12,-7.517000000000001,17,17.0,{7},[],"{2, 3, 5}","[2, 3, 11]","{1, 4, 15}","[4, 5, 15]"
016,rndgraph05-20_3-3-3,True,no,False,True,23.189,8.59,-14.599,17,17.0,set(),[],"{1, 2, 3}","[2, 5, 12]","{18, 5, 7}","[1, 4, 17]"
017,rndgraph05-20_3-3-3,True,no,False,True,22.703,11.5,-11.203,17,17.0,set(),[],"{1, 2, 4}","[2, 4, 17]","{3, 6, 14}","[1, 5, 14]"
018,rndgraph05-20_3-3-3,True,no,False,True,22.084,9.83,-12.254,17,17.0,{19},[],"{2, 3, 5}","[3, 4, 11]","{1, 4, 17}","[1, 5, 17]"
019,rndgraph05-20_3-3-3,True,no,False,True,24.385,9.35,-15.035000000000002,17,17.0,set(),[],"{1, 2, 3}","[1, 2, 3]","{8, 5, 6}","[5, 8, 11]"
020,rndgraph05-20_3-3-3,True,no,False,True,23.3,10.24,-13.06,17,17.0,{7},[],"{2, 3, 4}","[3, 4, 11]","{1, 20, 9}","[1, 9, 13]"
