,graph name,og fail,v2 fail,sols match,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph05-40_3-1-3,False,False,True,True,1.907,0.6,-1.307,39,39.0,[34],{34},[1],{1},"[3, 24, 31]","{24, 3, 39}"
002,rndgraph05-40_3-1-3,False,False,True,True,1.758,0.98,-0.778,39,39.0,[25],{25},[1],{1},"[9, 21, 30]","{9, 21, 30}"
003,rndgraph05-40_3-1-3,False,False,True,True,2.014,0.33,-1.6839999999999997,39,39.0,"[14, 34]","{34, 14}",[3],{3},"[1, 2, 8]","{8, 1, 2}"
004,rndgraph05-40_3-1-3,False,False,True,True,2.099,1.09,-1.0090000000000001,39,39.0,[],set(),[1],{1},"[4, 16, 39]","{16, 4, 39}"
005,rndgraph05-40_3-1-3,False,False,True,True,2.101,1.61,-0.4909999999999999,38,38.0,"[11, 13, 34]","{32, 30, 39}",[36],{19},"[17, 19, 24]","{17, 20, 36}"
006,rndgraph05-40_3-1-3,False,False,True,True,1.649,0.77,-0.879,39,39.0,[11],{11},[1],{1},"[9, 25, 30]","{25, 30, 31}"
007,rndgraph05-40_3-1-3,False,False,True,True,2.173,0.63,-1.5430000000000001,39,39.0,[22],{3},[2],{1},"[1, 30, 35]","{24, 35, 30}"
008,rndgraph05-40_3-1-3,False,False,True,True,1.849,0.83,-1.0190000000000001,39,39.0,"[8, 32]","{8, 32}",[1],{1},"[7, 17, 31]","{17, 31, 7}"
009,rndgraph05-40_3-1-3,False,False,True,True,1.76,0.86,-0.9,38,38.0,"[6, 10, 19]","{40, 10, 19}",[24],{24},"[5, 18, 26]","{32, 26, 30}"
010,rndgraph05-40_3-1-3,False,False,True,True,1.911,0.49,-1.421,39,39.0,"[8, 19]",{27},[2],{1},"[1, 15, 18]","{18, 3, 15}"
011,rndgraph05-40_3-1-3,False,False,True,True,1.886,0.42,-1.466,39,39.0,[38],{38},[1],{1},"[4, 9, 14]","{3, 4, 14}"
012,rndgraph05-40_3-1-3,False,False,True,True,2.16,0.37,-1.79,39,39.0,[],"{16, 34}",[3],{1},"[1, 2, 7]","{2, 4, 7}"
013,rndgraph05-40_3-1-3,False,False,True,True,1.969,0.58,-1.3890000000000002,39,39.0,"[6, 27]",{11},[2],{1},"[1, 18, 36]","{2, 18, 36}"
014,rndgraph05-40_3-1-3,False,False,True,True,2.02,1.31,-0.71,39,39.0,"[3, 20, 26]","{17, 12}",[1],{2},"[10, 33, 34]","{1, 34, 33}"
015,rndgraph05-40_3-1-3,False,False,True,True,1.639,0.74,-0.899,39,39.0,"[6, 12, 28]","{12, 28, 6}",[1],{1},"[8, 26, 34]","{8, 26, 34}"
016,rndgraph05-40_3-1-3,False,False,True,True,1.759,0.69,-1.069,39,39.0,"[20, 37]","{20, 37}",[1],{1},"[2, 32, 34]","{32, 34, 11}"
017,rndgraph05-40_3-1-3,False,False,True,True,1.775,0.69,-1.085,39,39.0,"[5, 31, 32]","{32, 5, 31}",[1],{1},"[3, 34, 38]","{34, 3, 38}"
018,rndgraph05-40_3-1-3,False,False,True,True,1.81,0.93,-0.88,39,39.0,[8],{8},[1],{1},"[3, 24, 40]","{24, 3, 30}"
019,rndgraph05-40_3-1-3,False,False,True,True,1.785,0.59,-1.1949999999999998,39,39.0,[],set(),[1],{1},"[7, 10, 21]","{10, 26, 21}"
020,rndgraph05-40_3-1-3,False,False,True,True,1.87,0.5,-1.37,39,39.0,[6],"{40, 17}",[1],{2},"[7, 11, 13]","{1, 11, 15}"
