,graph name,sols match,og fail,v2 fail,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph13-40_1-1-1,True,no,False,True,0.862,0.41,-0.452,3,3.0,{7},[3],{1},[40],{28},[28]
002,rndgraph13-40_1-1-1,True,no,False,True,1.716,1.4,-0.31600000000000006,3,3.0,{8},[8],{23},[23],{27},[27]
003,rndgraph13-40_1-1-1,True,no,False,True,0.874,0.85,-0.02400000000000002,3,3.0,{11},[2],{40},[14],{25},[25]
004,rndgraph13-40_1-1-1,True,no,False,False,2.33,4.55,2.2199999999999998,3,3.0,{9},[19],{26},[9],{19},[25]
005,rndgraph13-40_1-1-1,True,no,False,True,0.879,0.44,-0.439,5,5.0,{40},[39],{1},[14],{2},[25]
006,rndgraph13-40_1-1-1,True,no,False,False,0.569,0.57,0.0010000000000000009,4,4.0,{11},[15],{1},[17],{15},[35]
007,rndgraph13-40_1-1-1,True,no,False,True,1.763,0.59,-1.173,3,3.0,{7},[7],{14},[14],{12},[12]
008,rndgraph13-40_1-1-1,True,no,False,False,7.188,17.73,10.542000000000002,2,2.0,{19},[5],{7},[36],{17},[28]
009,rndgraph13-40_1-1-1,True,no,False,False,1.327,1.7,0.373,4,4.0,{26},[26],{11},[11],{18},[18]
010,rndgraph13-40_1-1-1,True,no,False,False,0.417,0.48,0.063,3,3.0,{6},[40],{1},[17],{40},[24]
011,rndgraph13-40_1-1-1,True,no,False,False,0.386,0.47,0.08399999999999996,3,3.0,{2},[1],{1},[25],{11},[11]
012,rndgraph13-40_1-1-1,True,no,False,True,3.36,3.12,-0.23999999999999977,4,4.0,{6},[11],{9},[25],{25},[9]
013,rndgraph13-40_1-1-1,True,no,False,True,4.975,4.15,-0.8249999999999993,3,3.0,{11},[2],{37},[7],{5},[31]
014,rndgraph13-40_1-1-1,True,no,False,True,0.952,0.43,-0.522,4,4.0,{3},[9],{1},[4],{30},[30]
015,rndgraph13-40_1-1-1,True,no,False,True,1.545,0.67,-0.8749999999999999,3,3.0,{11},[7],{21},[27],{27},[21]
016,rndgraph13-40_1-1-1,False,no,False,True,1.971,0.3,-1.671,2,2.999999999999999,{8},[8],{22},[22],{39},[39]
017,rndgraph13-40_1-1-1,True,no,False,True,0.49,0.23,-0.26,4,4.0,{12},[23],{1},[4],{7},[7]
018,rndgraph13-40_1-1-1,True,no,False,True,0.866,0.55,-0.31599999999999995,3,3.0,{11},[4],{1},[24],{25},[25]
019,rndgraph13-40_1-1-1,True,no,False,True,1.051,0.62,-0.43099999999999994,3,3.0,{5},[7],{1},[33],{24},[24]
020,rndgraph13-40_1-1-1,True,no,False,True,8.102,5.35,-2.7520000000000007,2,2.0,{16},[2],{3},[13],{6},[40]
