,graph name,sols match,og fail,v2 fail,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph06-40_1-1-1,True,no,False,False,0.409,0.42,0.01100000000000001,12,12.0,{15},[15],{37},[37],{6},[6]
002,rndgraph06-40_1-1-1,True,no,False,True,0.533,0.45,-0.08300000000000002,22,22.0,{19},[23],{11},[25],{25},[11]
003,rndgraph06-40_1-1-1,True,no,False,True,1.592,1.35,-0.242,11,11.0,{5},[24],{16},[16],{7},[7]
004,rndgraph06-40_1-1-1,True,no,False,True,0.803,0.31,-0.49300000000000005,13,13.0,{35},[12],{40},[8],{26},[26]
005,rndgraph06-40_1-1-1,True,no,False,True,0.885,0.53,-0.355,13,13.0,{1},[4],{7},[35],{35},[7]
006,rndgraph06-40_1-1-1,True,no,False,True,1.317,0.87,-0.44699999999999995,14,14.0,{35},[35],{37},[37],{21},[21]
007,rndgraph06-40_1-1-1,True,no,False,True,1.18,0.95,-0.22999999999999998,14,14.0,{34},[34],{5},[5],{18},[18]
008,rndgraph06-40_1-1-1,True,no,False,False,0.278,0.61,0.33199999999999996,14,14.0,{12},[12],{25},[25],{15},[15]
009,rndgraph06-40_1-1-1,True,no,False,True,0.65,0.46,-0.19,18,18.0,{17},[31],{38},[12],{12},[38]
010,rndgraph06-40_1-1-1,True,no,False,False,0.415,0.56,0.14500000000000007,17,17.0,{21},[21],{5},[5],{32},[32]
011,rndgraph06-40_1-1-1,True,no,False,True,1.113,0.63,-0.483,13,13.0,{19},[39],{27},[18],{18},[27]
012,rndgraph06-40_1-1-1,True,no,False,True,0.845,0.28,-0.565,12,12.0,{38},[5],{40},[38],{8},[8]
013,rndgraph06-40_1-1-1,True,no,False,True,0.921,0.46,-0.461,12,12.0,{6},[6],{16},[16],{40},[40]
014,rndgraph06-40_1-1-1,True,no,False,False,1.188,1.33,0.14200000000000013,12,12.0,{27},[27],{35},[35],{14},[14]
015,rndgraph06-40_1-1-1,True,no,False,False,0.34,0.81,0.47000000000000003,17,17.0,{15},[15],{33},[33],{11},[11]
016,rndgraph06-40_1-1-1,True,no,False,True,1.912,0.93,-0.9819999999999999,13,13.0,{38},[38],{7},[7],{40},[40]
017,rndgraph06-40_1-1-1,True,no,False,True,0.994,0.66,-0.33399999999999996,15,15.0,{40},[40],{34},[34],{39},[39]
018,rndgraph06-40_1-1-1,True,no,False,False,0.328,0.69,0.36199999999999993,18,18.0,{24},[24],{4},[4],{40},[40]
019,rndgraph06-40_1-1-1,True,no,False,True,0.602,0.45,-0.15199999999999997,16,16.0,{29},[29],{11},[11],{33},[33]
020,rndgraph06-40_1-1-1,True,no,False,True,1.307,1.0,-0.30699999999999994,11,11.0,{15},[4],{11},[7],{7},[11]
