,graph name,og fail,v2 fail,sols match,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph08-40_1-1-1,False,False,True,True,0.931,0.43,-0.5010000000000001,10,10.0,[19],{19},[15],{15},[17],{17}
002,rndgraph08-40_1-1-1,False,False,True,True,2.397,1.05,-1.3469999999999998,7,7.0,[7],{7},[24],{24},[37],{37}
003,rndgraph08-40_1-1-1,False,False,True,True,2.109,2.05,-0.05900000000000016,6,6.0,[39],{39},[3],{3},[32],{32}
004,rndgraph08-40_1-1-1,False,False,True,True,0.77,0.35,-0.42000000000000004,8,8.0,[40],{11},[37],{1},[15],{15}
005,rndgraph08-40_1-1-1,False,False,True,True,1.206,0.49,-0.716,7,7.0,[29],{17},[13],{35},[17],{29}
006,rndgraph08-40_1-1-1,False,False,True,True,0.419,0.27,-0.14899999999999997,7,7.0,[32],{34},[19],{1},[39],{39}
007,rndgraph08-40_1-1-1,False,False,True,True,0.68,0.37,-0.31000000000000005,7,7.0,[13],{13},[40],{40},[38],{38}
008,rndgraph08-40_1-1-1,False,False,True,True,0.499,0.23,-0.269,7,7.0,[8],{8},[36],{1},[35],{35}
009,rndgraph08-40_1-1-1,False,False,True,True,1.278,0.63,-0.648,5,5.0,[11],{12},[35],{15},[15],{35}
010,rndgraph08-40_1-1-1,False,False,True,True,0.472,0.18,-0.292,7,7.0,[29],{19},[3],{2},[40],{1}
011,rndgraph08-40_1-1-1,False,False,True,True,0.821,0.6,-0.22099999999999997,9,9.0,[34],{34},[18],{18},[35],{35}
012,rndgraph08-40_1-1-1,False,False,True,True,2.558,0.27,-2.288,6,6.0,[12],{17},[17],{1},[4],{4}
013,rndgraph08-40_1-1-1,False,False,True,True,0.947,0.92,-0.026999999999999913,5,5.0,[25],{25},[38],{38},[23],{23}
014,rndgraph08-40_1-1-1,False,False,True,True,1.22,0.64,-0.58,7,7.0,[3],{3},[18],{18},[16],{16}
015,rndgraph08-40_1-1-1,False,False,True,True,1.085,0.58,-0.505,6,6.0,[5],{5},[21],{21},[28],{28}
016,rndgraph08-40_1-1-1,False,False,True,True,0.637,0.16,-0.477,7,7.0,[38],{38},[12],{1},[36],{36}
017,rndgraph08-40_1-1-1,False,False,True,True,1.186,0.67,-0.5159999999999999,8,8.0,[36],{36},[39],{39},[9],{9}
018,rndgraph08-40_1-1-1,False,False,True,True,0.549,0.25,-0.29900000000000004,6,6.0,[8],{14},[31],{40},[34],{31}
019,rndgraph08-40_1-1-1,False,False,True,True,0.417,0.32,-0.09699999999999998,8,8.0,[1],{21},[35],{1},[22],{22}
020,rndgraph08-40_1-1-1,False,False,True,True,0.687,0.35,-0.3370000000000001,7,7.0,[19],{39},[23],{34},[34],{23}
