,graph name,og fail,v2 fail,sols match,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph05-20_3-1-3,False,False,True,True,0.335,0.12,-0.21500000000000002,19,19.0,[7],set(),[3],{1},"[1, 2, 8]","{8, 3, 4}"
002,rndgraph05-20_3-1-3,False,False,True,True,0.405,0.11,-0.29500000000000004,19,19.0,[11],{11},[4],{4},"[1, 2, 3]","{1, 2, 3}"
003,rndgraph05-20_3-1-3,False,False,True,True,0.393,0.11,-0.28300000000000003,19,19.0,[],set(),[4],{4},"[1, 2, 3]","{1, 2, 3}"
004,rndgraph05-20_3-1-3,False,False,True,True,0.352,0.09,-0.262,19,19.0,[],{15},[4],{3},"[1, 2, 3]","{1, 2, 4}"
005,rndgraph05-20_3-1-3,False,False,True,True,0.339,0.1,-0.23900000000000002,19,19.0,[],set(),[4],{4},"[1, 2, 3]","{1, 2, 3}"
006,rndgraph05-20_3-1-3,False,False,True,True,0.34,0.13,-0.21000000000000002,19,19.0,[13],set(),[3],{1},"[1, 2, 9]","{9, 3, 4}"
007,rndgraph05-20_3-1-3,False,False,True,True,0.385,0.1,-0.28500000000000003,19,19.0,[7],{7},[4],{4},"[1, 2, 3]","{1, 2, 3}"
008,rndgraph05-20_3-1-3,False,False,True,True,0.377,0.11,-0.267,19,19.0,[],set(),[4],{4},"[1, 2, 3]","{1, 2, 3}"
009,rndgraph05-20_3-1-3,False,False,True,True,0.328,0.1,-0.228,19,19.0,[],{9},[4],{3},"[1, 2, 3]","{1, 2, 4}"
010,rndgraph05-20_3-1-3,False,False,True,True,0.399,0.12,-0.279,19,19.0,[14],{14},[4],{4},"[1, 2, 3]","{1, 2, 3}"
011,rndgraph05-20_3-1-3,False,False,True,True,0.335,0.12,-0.21500000000000002,19,19.0,"[5, 13]","{6, 15}",[4],{3},"[1, 2, 3]","{1, 2, 4}"
012,rndgraph05-20_3-1-3,False,False,True,True,0.358,0.09,-0.268,19,19.0,[],set(),[4],{4},"[1, 2, 3]","{1, 2, 3}"
013,rndgraph05-20_3-1-3,False,False,True,True,0.32,0.08,-0.24,19,19.0,[],set(),[4],{4},"[1, 2, 3]","{1, 2, 3}"
014,rndgraph05-20_3-1-3,False,False,True,True,0.367,0.09,-0.277,19,19.0,"[9, 19]","{9, 19}",[4],{4},"[1, 2, 3]","{1, 2, 3}"
015,rndgraph05-20_3-1-3,False,False,True,True,0.359,0.09,-0.269,19,19.0,[10],{11},[4],{3},"[1, 2, 3]","{1, 2, 4}"
016,rndgraph05-20_3-1-3,False,False,True,True,0.366,0.09,-0.276,19,19.0,[20],{20},[4],{4},"[1, 2, 3]","{1, 2, 3}"
017,rndgraph05-20_3-1-3,False,False,True,True,0.304,0.13,-0.174,19,19.0,"[7, 20]","{8, 17, 7}",[3],{1},"[1, 2, 13]","{3, 4, 13}"
018,rndgraph05-20_3-1-3,False,False,True,True,0.373,0.09,-0.28300000000000003,19,19.0,"[14, 20]","{20, 14}",[4],{4},"[1, 2, 3]","{1, 2, 3}"
019,rndgraph05-20_3-1-3,False,False,True,True,0.361,0.08,-0.28099999999999997,19,19.0,[],set(),[4],{4},"[1, 2, 3]","{1, 2, 3}"
020,rndgraph05-20_3-1-3,False,False,True,True,0.437,0.08,-0.357,19,19.0,[],set(),[4],{4},"[1, 2, 3]","{1, 2, 3}"
