,graph name,sols match,og fail,v2 fail,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph09-40_3-1-3,True,no,False,False,13.976,15.55,1.5739999999999998,18,18.0,"{35, 36, 15}","[6, 35, 36]",{27},[27],"{40, 28, 6}","[15, 28, 40]"
002,rndgraph09-40_3-1-3,True,no,False,False,1.397,3.67,2.2729999999999997,21,21.0,"{19, 29, 23}","[19, 23, 29]",{33},[33],"{2, 18, 14}","[2, 14, 18]"
003,rndgraph09-40_3-1-3,True,no,False,False,17.81,41.93,24.12,19,19.0,"{16, 33, 20}","[7, 25, 33]",{38},[20],"{17, 19, 22}","[16, 17, 22]"
004,rndgraph09-40_3-1-3,True,no,False,True,1.7,1.29,-0.4099999999999999,27,27.0,"{16, 25, 11}","[11, 16, 25]",{8},[8],"{4, 12, 6}","[4, 6, 12]"
005,rndgraph09-40_3-1-3,True,no,False,True,36.822,21.82,-15.002000000000002,16,16.0,"{34, 27, 22}","[22, 27, 34]",{4},[4],"{2, 18, 20}","[2, 18, 20]"
006,rndgraph09-40_3-1-3,True,no,False,False,1.57,8.28,6.709999999999999,23,23.0,"{18, 5, 14}","[5, 14, 18]",{21},[21],"{33, 35, 22}","[22, 33, 35]"
007,rndgraph09-40_3-1-3,True,no,False,False,5.051,6.57,1.5190000000000001,21,21.0,"{11, 3, 37}","[3, 11, 37]",{33},[33],"{2, 26, 4}","[2, 4, 26]"
008,rndgraph09-40_3-1-3,True,no,False,False,5.656,6.03,0.37400000000000055,20,20.0,"{33, 34, 14}","[7, 26, 36]",{1},[27],"{40, 2, 12}","[2, 12, 40]"
009,rndgraph09-40_3-1-3,True,no,False,False,10.848,17.34,6.491999999999999,18,18.0,"{27, 11, 21}","[1, 2, 37]",{1},[12],"{4, 36, 23}","[4, 23, 36]"
010,rndgraph09-40_3-1-3,True,no,False,False,25.433,200.2,174.767,17,17.0,"{8, 1, 37}","[1, 8, 37]",{31},[31],"{21, 13, 39}","[13, 21, 39]"
011,rndgraph09-40_3-1-3,True,no,False,False,3.725,4.97,1.2449999999999997,19,19.0,"{16, 27, 30}","[16, 27, 30]",{39},[12],"{40, 31, 7}","[7, 31, 40]"
012,rndgraph09-40_3-1-3,True,no,False,False,3.657,5.16,1.5030000000000001,25,25.0,"{40, 25, 27}","[25, 27, 40]",{1},[1],"{24, 33, 13}","[13, 24, 33]"
013,rndgraph09-40_3-1-3,True,no,False,False,7.467,30.97,23.503,18,18.0,"{18, 37, 7}","[12, 21, 30]",{40},[16],"{16, 10, 21}","[18, 20, 37]"
014,rndgraph09-40_3-1-3,False,no,False,False,5.831,19.05,13.219000000000001,17,17.000000000000004,"{32, 17, 26}","[17, 19, 28]",{27},[32],"{12, 28, 36}","[12, 27, 36]"
015,rndgraph09-40_3-1-3,True,no,False,False,6.08,9.45,3.369999999999999,22,22.0,"{34, 12, 21}","[10, 29, 40]",{40},[18],"{16, 24, 14}","[14, 24, 34]"
016,rndgraph09-40_3-1-3,True,no,False,False,3.423,3.82,0.3969999999999998,26,26.0,"{8, 12, 15}","[14, 15, 29]",{14},[8],"{24, 33, 13}","[13, 24, 33]"
017,rndgraph09-40_3-1-3,True,no,False,True,21.765,16.54,-5.225000000000001,16,16.0,"{24, 17, 5}","[1, 33, 40]",{1},[29],"{8, 9, 10}","[8, 10, 17]"
018,rndgraph09-40_3-1-3,True,no,False,False,4.068,239.08,235.012,16,16.0,"{1, 18, 28}","[1, 18, 33]",{40},[17],"{11, 37, 31}","[11, 28, 31]"
019,rndgraph09-40_3-1-3,True,no,False,False,5.386,5.71,0.32399999999999984,21,21.0,"{37, 38, 39}","[10, 21, 38]",{15},[2],"{35, 10, 11}","[9, 11, 35]"
020,rndgraph09-40_3-1-3,True,no,False,False,6.076,9.9,3.8240000000000007,19,19.0,"{9, 12, 38}","[9, 12, 38]",{32},[32],"{17, 2, 14}","[2, 14, 17]"
