,graph name,og fail,v2 fail,sols match,v2 faster,og time,v2 time,time diff,og obj,v2 obj,og X,v2 X,og Y,v2 Y,og Z,v2 Z
001,rndgraph05-40_3-3-1,False,False,True,True,208.627,77.6,-131.02700000000002,23,23.0,[15],{15},"[23, 25, 33]","{33, 18, 14}","[1, 24, 29]","{24, 1, 29}"
002,rndgraph05-40_3-3-1,False,False,True,True,163.991,43.28,-120.71100000000001,24,24.0,[5],{5},"[1, 3, 14]","{1, 2, 3}","[6, 16, 24]","{16, 24, 6}"
003,rndgraph05-40_3-3-1,False,False,True,True,105.884,48.39,-57.494,24,24.0,[24],{21},"[21, 22, 27]","{35, 39, 23}","[4, 9, 34]","{9, 34, 4}"
004,rndgraph05-40_3-3-1,False,False,True,True,110.275,54.08,-56.19500000000001,22,22.0,[23],{21},"[9, 31, 33]","{2, 11, 30}","[19, 20, 21]","{26, 20, 23}"
005,rndgraph05-40_3-3-1,False,False,True,True,153.497,62.3,-91.19700000000002,18,18.0,[12],{33},"[15, 27, 29]","{2, 19, 31}","[9, 18, 31]","{9, 29, 15}"
006,rndgraph05-40_3-3-1,False,False,True,True,122.783,42.29,-80.493,23,23.0,[28],{5},"[5, 24, 40]","{27, 12, 28}","[2, 29, 34]","{2, 34, 29}"
007,rndgraph05-40_3-3-1,False,False,True,True,49.089,39.19,-9.899000000000001,21,21.0,[1],{1},"[25, 38, 39]","{32, 38, 39}","[18, 22, 30]","{18, 22, 30}"
008,rndgraph05-40_3-3-1,False,False,True,True,75.841,64.45,-11.390999999999991,20,20.0,[26],{23},"[5, 23, 27]","{1, 26, 39}","[6, 24, 30]","{24, 9, 30}"
009,rndgraph05-40_3-3-1,False,False,True,True,294.917,66.15,-228.76699999999997,21,21.0,[12],{22},"[20, 28, 30]","{15, 21, 7}","[13, 22, 39]","{13, 30, 39}"
010,rndgraph05-40_3-3-1,False,False,True,True,62.883,53.64,-9.243000000000002,21,21.0,[34],{34},"[4, 5, 27]","{8, 37, 30}","[10, 19, 32]","{32, 10, 19}"
011,rndgraph05-40_3-3-1,False,False,True,True,187.663,102.26,-85.403,23,23.0,[6],{16},"[2, 20, 39]","{24, 25, 38}","[21, 22, 30]","{21, 6, 22}"
012,rndgraph05-40_3-3-1,False,False,True,True,89.823,78.49,-11.332999999999998,22,22.0,[27],{9},"[2, 35, 39]","{19, 37, 31}","[9, 25, 28]","{25, 39, 33}"
013,rndgraph05-40_3-3-1,False,False,False,True,233.42,60.64,-172.77999999999997,20,19.0,[18],{24},"[4, 5, 32]","{32, 35, 22}","[13, 20, 30]","{20, 6, 30}"
014,rndgraph05-40_3-3-1,False,False,True,True,829.419,207.6,-621.819,27,27.0,[11],{11},"[7, 12, 21]","{24, 21, 7}","[8, 30, 31]","{8, 30, 31}"
015,rndgraph05-40_3-3-1,False,False,True,True,115.954,77.25,-38.70399999999999,20,20.0,[37],{21},"[5, 28, 34]","{31, 39, 23}","[2, 24, 25]","{24, 25, 2}"
016,rndgraph05-40_3-3-1,False,False,True,True,58.547,31.22,-27.326999999999998,22,22.0,[31],{4},"[5, 20, 23]","{28, 20, 5}","[2, 30, 36]","{2, 36, 30}"
017,rndgraph05-40_3-3-1,False,False,True,False,45.597,92.5,46.903,20,20.0,[5],{27},"[19, 23, 30]","{29, 14, 31}","[14, 25, 38]","{38, 25, 30}"
018,rndgraph05-40_3-3-1,False,False,True,True,90.995,82.65,-8.344999999999999,21,21.0,[17],{25},"[16, 19, 40]","{34, 30, 23}","[15, 21, 31]","{28, 21, 15}"
019,rndgraph05-40_3-3-1,False,False,True,True,207.813,78.45,-129.363,20,20.0,[17],{17},"[3, 21, 38]","{21, 3, 5}","[13, 15, 19]","{19, 13, 15}"
020,rndgraph05-40_3-3-1,False,False,True,True,396.095,100.02,-296.07500000000005,24,24.0,[15],{25},"[25, 35, 39]","{36, 21, 38}","[3, 22, 28]","{3, 28, 22}"
